id_lab,id,subset,no,requisitioner,tax_name,functional_group,net_gas_8h_ml,net_gas_24h_ml,gas_ml_g_dm_incubated_24h,tddm,part_fact,ch4_percentage_in_gas_8h,ch4_percentage_in_gas_24h,ch4_ml_g_dm_incubated_24h,methane_intensity,ch4_ml_g_ndf_digested_24h,n_replicates_gas
F26-2976,CIAT-BR-15-5152,6,973,Breeding,Urochloa interespecific,Grass,1.68,3.42,7.24,4.89,0.23,0.38,0.33,1.55,4.48,0.48,6
F26-2977,CIAT-BR-15-5232,6,975,Breeding,Urochloa interespecific,Grass,1.55,3.08,6.56,3.08,0.17,0.36,0.4,1.6,4.48,0.17,6
F26-2978,CIAT-BR-15-58,6,977,Breeding,Urochloa interespecific,Grass,1.39,3.52,7.55,4.01,0.18,0.28,0.24,1.46,4.8,0.19,6
F26-2979,CIAT-BR-15-60,6,979,Breeding,Urochloa interespecific,Grass,1.91,6.75,14.29,3.72,0.31,0.24,0.23,2.4,6.32,0.23,6
F26-2980,CIAT-BR-15-6346,6,981,Breeding,Urochloa interespecific,Grass,1.46,3.38,7.17,6.06,0.35,0.22,0.21,1.12,6.96,0.28,6
F26-2981,CIAT-BR-15-6401,6,983,Breeding,Urochloa interespecific,Grass,1.39,2.59,5.47,4.91,0.2,0.32,0.35,1.39,3.24,0.25,6
F26-2982,CIAT-BR-15-6402,6,985,Breeding,Urochloa interespecific,Grass,1.63,1.9,4.03,2.52,0.17,0.3,0.39,0.97,3.41,0.1,6
F26-2983,CIAT-BR-15-6434,6,987,Breeding,Urochloa interespecific,Grass,1.25,3.2,6.82,1.63,0.11,0.19,0.35,1.54,2.48,0.03,6
F26-2984,CIAT-BR-15-6504,6,989,Breeding,Urochloa interespecific,Grass,1.44,3.14,6.68,2.88,0.24,0.35,0.29,1.43,4.77,0.12,6
F26-2985,CIAT-BR-15-6508,6,991,Breeding,Urochloa interespecific,Grass,0.73,2.28,4.77,2.57,0.21,0.25,0.3,1.22,4.47,0.11,6
F26-2986,CIAT-BR-15-6543,6,993,Breeding,Urochloa interespecific,Grass,1.58,3.85,7.99,1.99,0.16,0.21,0.32,1.82,2.94,0.05,6
F26-2987,CIAT-BR-15-6571,6,995,Breeding,Urochloa interespecific,Grass,0.73,2.8,5.77,2.6,0.17,0.2,0.33,1.31,2.73,0.13,6
F26-2988,CIAT-BR-15-6590,6,997,Breeding,Urochloa interespecific,Grass,1.66,3.11,6.42,2.06,0.14,0.08,0.31,1.52,2.9,0.1,6
F26-2989,CIAT-BR-15-6758,6,999,Breeding,Urochloa interespecific,Grass,1.65,3.55,7.5,4.59,0.17,0.34,0.43,1.87,2.49,0.15,6
F26-2990,CIAT-BR-15-7006,6,1001,Breeding,Urochloa interespecific,Grass,1.6,3.68,7.69,3.83,0.16,0.13,0.24,1.5,2.65,0.18,6
F26-2991,CIAT-BR-15-7316,6,1003,Breeding,Urochloa interespecific,Grass,0.92,3.05,6.47,1.8,0.13,0.2,0.3,1.4,3.04,0.11,6
F26-2992,CIAT-BR-15-7318,6,1005,Breeding,Urochloa interespecific,Grass,2.13,3.24,6.85,2.39,0.14,0.13,0.26,1.59,3.54,0.14,6
F26-2993,CIAT-BR-15-757,6,1007,Breeding,Urochloa interespecific,Grass,1.48,3.45,7.34,3.8,0.17,0.15,0.26,1.66,3.87,0.29,6
F26-2994,CIAT-BR-15-780,6,1009,Breeding,Urochloa interespecific,Grass,1.26,2.49,5.35,4.54,0.2,0.13,0.21,1.19,3.96,0.65,6
F26-2995,CIAT-BR-15-800,6,1011,Breeding,Urochloa interespecific,Grass,2.73,3.29,6.97,2.45,0.15,0.27,0.26,1.36,2.87,0.16,6
F26-2996,CIAT-BR-15-823,6,1015,Breeding,Urochloa interespecific,Grass,1.18,2.66,5.59,4.94,0.28,0.23,0.12,1.02,4.8,0.3,6
F26-2997,CIAT-BR-15-8529,6,1017,Breeding,Urochloa interespecific,Grass,1.35,1.82,3.86,3.78,0.18,0.34,0.33,1.16,3.36,1.44,6
F26-2998,CIAT-BR-15-8650,6,1019,Breeding,Urochloa interespecific,Grass,1.54,2.11,4.45,4.34,0.17,0.26,0.33,1.36,2.47,0.19,4
F26-2999,CIAT-BR-15-8756,6,1021,Breeding,Urochloa interespecific,Grass,1.45,2.44,5.16,2.14,0.13,0.33,0.24,1.11,2.25,0.12,6
F26-3000,CIAT-BR-15-8881,6,1023,Breeding,Urochloa interespecific,Grass,2.0,3.84,8.13,3.42,0.11,0.25,0.07,1.37,2.46,0.27,6
F26-3001,CIAT-BR-15-8905,6,1025,Breeding,Urochloa interespecific,Grass,1.42,2.71,5.73,4.05,0.16,0.21,0.29,1.33,2.63,0.72,6
F26-3002,CIAT-BR-15-8976,6,1027,Breeding,Urochloa interespecific,Grass,1.0,2.7,5.8,2.13,0.13,0.12,0.21,1.08,3.23,0.25,6
F26-3003,CIAT-BR-15-9125,6,1029,Breeding,Urochloa interespecific,Grass,1.67,3.36,7.11,3.16,0.24,0.08,0.31,1.36,5.09,0.23,6
F26-3004,CIAT-BR-15-9141,6,1031,Breeding,Urochloa interespecific,Grass,2.28,3.84,8.15,4.49,0.22,0.24,0.3,1.63,4.55,0.23,6
F26-3005,CIAT-BR-15-9142,6,1033,Breeding,Urochloa interespecific,Grass,1.82,2.34,4.91,2.26,0.13,0.5,0.21,0.93,2.61,0.08,6
F26-3006,CIAT-BR-15-972,6,1035,Breeding,Urochloa interespecific,Grass,1.8,4.19,8.92,3.14,0.14,0.25,0.32,1.89,2.56,0.07,6
F26-3007,CIAT-BR-19-1033,6,1037,Breeding,Urochloa interespecific,Grass,1.79,4.05,8.53,6.47,0.34,0.21,0.34,1.67,7.09,0.46,6
F26-3008,CIAT-BR-19-113,6,1039,Breeding,Urochloa interespecific,Grass,1.53,3.15,6.68,3.76,0.13,0.19,0.27,1.41,2.77,0.19,6
F26-3009,CIAT-BR-19-1444,6,1041,Breeding,Urochloa interespecific,Grass,2.02,3.9,8.31,5.16,0.22,0.16,0.24,1.74,4.75,0.45,6
F26-3010,CIAT-BR-19-1583,6,1043,Breeding,Urochloa interespecific,Grass,2.23,3.43,7.22,3.21,0.17,0.17,0.33,1.8,4.08,0.1,6
F26-3011,CIAT-BR-19-166,6,1045,Breeding,Urochloa interespecific,Grass,1.79,3.29,6.91,3.29,0.15,0.23,0.15,1.25,3.41,0.1,6
F26-3012,CIAT-BR-19-1727,6,1047,Breeding,Urochloa interespecific,Grass,0.86,3.81,8.08,4.84,0.19,0.88,0.49,1.86,4.59,0.12,6
F26-3013,CIAT-BR-19-1783,6,1049,Breeding,Urochloa interespecific,Grass,1.27,3.43,7.35,2.72,0.08,0.18,0.25,1.58,1.42,0.06,6
F26-3014,CIAT-BR-19-1793,6,1051,Breeding,Urochloa interespecific,Grass,1.13,2.87,6.14,4.41,0.18,0.37,0.41,1.54,3.3,0.32,6
F26-3015,CIAT-BR-19-1806,6,1053,Breeding,Urochloa interespecific,Grass,1.34,2.82,5.99,1.56,0.08,0.28,0.34,1.52,2.59,0.05,6
F26-3016,CIAT-BR-19-2001,6,1055,Breeding,Urochloa interespecific,Grass,1.83,5.06,10.75,7.37,0.3,0.33,0.39,2.43,6.48,6.08,6
F26-3017,CIAT-BR-19-21,6,1057,Breeding,Urochloa interespecific,Grass,1.42,3.37,7.12,2.37,0.09,0.33,0.4,1.65,2.02,0.06,6
F26-3018,CIAT-BR-19-2124,6,1059,Breeding,Urochloa interespecific,Grass,0.92,4.2,8.9,6.13,0.28,0.35,0.43,1.9,3.99,0.19,6
F26-3019,CIAT-BR-19-2287,6,1061,Breeding,Urochloa interespecific,Grass,1.33,4.61,9.7,6.87,0.27,0.36,0.38,2.14,4.4,0.28,6
F26-3020,CIAT-BR-19-231,6,1063,Breeding,Urochloa interespecific,Grass,0.77,3.18,6.74,2.35,0.12,0.36,0.32,1.63,3.19,0.2,6
F26-3021,CIAT-BR-19-2329,6,1409,Breeding,Urochloa interespecific,Grass,1.98,2.52,5.19,7.59,0.35,0.33,0.2,0.72,9.01,0.81,6
F26-3022,CIAT-BR-19-244,6,1411,Breeding,Urochloa interespecific,Grass,1.77,1.14,2.38,3.58,0.2,0.31,0.29,0.25,3.33,0.1,6
F26-3023,CIAT-BR-19-247,6,1413,Breeding,Urochloa interespecific,Grass,1.84,2.33,4.9,5.91,0.28,0.52,0.2,0.59,7.07,72.82,6
F26-3024,CIAT-BR-19-2520,6,1415,Breeding,Urochloa interespecific,Grass,1.37,2.31,4.81,5.44,0.27,0.31,0.14,0.72,7.19,0.46,6
F26-3025,CIAT-BR-19-2632,6,1417,Breeding,Urochloa interespecific,Grass,1.23,1.64,3.46,5.01,0.26,0.67,0.22,0.46,5.94,5.78,6
F26-3026,CIAT-BR-19-2734,6,1419,Breeding,Urochloa interespecific,Grass,1.32,1.49,3.12,9.46,0.42,0.23,0.34,1.1,7.21,0.23,6
F26-3027,CIAT-BR-19-2789,6,1421,Breeding,Urochloa interespecific,Grass,1.05,1.37,2.89,4.78,0.26,0.39,0.28,0.44,7.44,23.22,6
F26-3028,CIAT-BR-19-2958,6,1423,Breeding,Urochloa interespecific,Grass,0.92,2.38,5.11,4.84,0.25,0.4,0.22,0.61,5.4,0.52,6
F26-3029,CIAT-BR-19-300,6,1425,Breeding,Urochloa interespecific,Grass,1.08,2.31,4.81,3.97,0.26,0.45,0.21,0.91,6.63,0.6,6
F26-3030,CIAT-BR-19-3048,6,1427,Breeding,Urochloa interespecific,Grass,1.71,1.36,2.89,4.09,0.2,0.2,0.31,0.47,5.0,0.33,6
F26-3031,CIAT-BR-19-3107,6,1429,Breeding,Urochloa interespecific,Grass,1.48,2.37,4.85,7.02,0.35,0.28,0.18,0.63,9.01,5.99,6
F26-3032,CIAT-BR-19-325,6,1431,Breeding,Urochloa interespecific,Grass,8.28,9.09,18.86,2.92,0.47,0.28,0.22,2.86,8.38,0.66,6
F26-3033,CIAT-BR-19-3294,6,1433,Breeding,Urochloa interespecific,Grass,0.77,0.62,1.31,7.57,0.41,0.21,0.1,0.2,11.69,1.21,6
F26-3034,CIAT-BR-19-3334,6,1435,Breeding,Urochloa interespecific,Grass,1.04,1.21,2.48,6.59,0.36,0.21,0.09,0.56,8.19,1.34,6
F26-3035,CIAT-BR-19-3677,6,1437,Breeding,Urochloa interespecific,Grass,0.95,2.17,4.48,6.09,0.36,0.44,0.16,0.76,9.25,2.65,6
F26-3036,CIAT-BR-19-3786,6,1439,Breeding,Urochloa interespecific,Grass,0.39,0.3,0.62,4.31,0.23,0.38,0.19,0.41,4.68,0.73,6
F26-3037,CIAT-BR-19-388,6,1441,Breeding,Urochloa interespecific,Grass,0.95,2.54,5.43,4.36,0.25,0.47,0.28,0.53,5.32,2.12,6
F26-3038,CIAT-BR-19-39,6,1443,Breeding,Urochloa interespecific,Grass,0.36,1.81,3.85,4.28,0.26,0.37,0.25,0.94,6.5,1.29,6
F26-3039,CIAT-BR-19-3918,6,1445,Breeding,Urochloa interespecific,Grass,0.9,1.5,3.2,2.28,0.13,0.21,0.21,0.86,2.9,0.11,6
F26-3040,CIAT-BR-19-3959,6,1447,Breeding,Urochloa interespecific,Grass,0.74,1.64,3.5,2.94,0.18,0.29,0.16,0.75,4.04,0.25,6
F26-3041,CIAT-BR-19-396,6,1449,Breeding,Urochloa interespecific,Grass,0.82,1.64,3.51,1.98,0.14,0.43,0.12,0.54,3.07,0.21,6
F26-3042,CIAT-BR-19-405,6,1451,Breeding,Urochloa interespecific,Grass,1.19,1.58,3.35,2.39,0.12,0.37,0.07,0.59,2.79,0.08,6
F26-3043,CIAT-BR-19-4253,6,1453,Breeding,Urochloa interespecific,Grass,0.77,2.76,5.88,3.62,0.21,0.59,0.3,1.0,4.55,0.15,6
F26-3044,CIAT-BR-19-4423,6,1455,Breeding,Urochloa interespecific,Grass,0.97,1.93,4.1,4.45,0.21,0.47,0.18,0.98,4.5,0.18,6
F26-3045,CIAT-BR-19-4439,6,1457,Breeding,Urochloa interespecific,Grass,1.56,0.86,1.85,2.87,0.17,0.33,0.19,0.35,2.95,0.12,6
F26-3046,CIAT-BR-19-4440,6,1461,Breeding,Urochloa interespecific,Grass,0.43,1.54,3.29,4.14,0.2,0.33,0.26,0.84,4.43,0.12,6
F26-3047,CIAT-BR-19-4529,6,1463,Breeding,Urochloa interespecific,Grass,0.72,1.26,2.61,3.32,0.16,0.2,0.15,0.65,3.41,0.2,6
F26-3048,CIAT-BR-19-4581,6,1465,Breeding,Urochloa interespecific,Grass,1.2,0.37,0.79,2.38,0.12,0.24,0.12,0.34,2.12,0.11,6
F26-3049,CIAT-BR-19-4988,6,1467,Breeding,Urochloa interespecific,Grass,0.84,1.0,2.11,2.88,0.12,0.17,0.28,0.77,2.78,0.12,6
F26-3050,CIAT-BR-19-5055,6,1469,Breeding,Urochloa interespecific,Grass,0.62,1.69,3.51,2.1,0.14,0.08,0.11,0.5,2.3,0.05,6
F26-3051,CIAT-BR-19-5057,6,1471,Breeding,Urochloa interespecific,Grass,0.67,1.33,2.81,3.75,0.17,0.34,0.17,0.53,3.83,0.12,6
F26-3052,CIAT-BR-19-5178,6,1473,Breeding,Urochloa interespecific,Grass,0.97,2.11,4.48,4.31,0.21,0.41,0.1,0.59,4.18,0.11,6
F26-3053,CIAT-BR-19-5273,6,1475,Breeding,Urochloa interespecific,Grass,0.99,1.39,2.88,4.02,0.17,0.54,0.26,0.5,4.18,0.13,6
F26-3054,CIAT-BR-19-5348,6,1477,Breeding,Urochloa interespecific,Grass,1.05,2.44,5.19,3.26,0.16,0.39,0.16,0.74,3.63,0.12,6
F26-3055,CIAT-BR-19-5615,6,1479,Breeding,Urochloa interespecific,Grass,0.99,2.18,4.6,3.35,0.22,0.41,4.3,8.43,15.77,0.13,5
F26-3056,CIAT-BR-19-5751,6,1483,Breeding,Urochloa interespecific,Grass,1.11,0.92,1.86,2.02,0.1,0.31,0.3,0.56,1.35,0.06,4
F26-3057,CIAT-BR-19-5898,6,1485,Breeding,Urochloa interespecific,Grass,1.11,0.92,1.9,3.35,0.18,0.38,0.08,0.28,3.85,0.07,4
F26-3058,CIAT-BR-19-6068,6,1487,Breeding,Urochloa interespecific,Grass,0.71,2.31,4.9,2.9,0.1,0.57,0.65,1.31,1.93,0.05,4
F26-3059,CIAT-BR-19-6160,6,1489,Breeding,Urochloa interespecific,Grass,1.55,2.82,5.95,1.04,0.11,0.31,0.09,0.87,1.97,0.07,4
F26-3060,CIAT-BR-19-6352,6,1491,Breeding,Urochloa interespecific,Grass,0.87,1.7,3.52,4.88,0.22,0.53,0.06,0.54,5.67,0.23,4
F26-3061,CIAT-BR-19-6397,6,1493,Breeding,Urochloa interespecific,Grass,0.82,1.61,3.46,2.08,0.11,0.48,0.11,0.35,2.02,0.05,4
F26-3062,CIAT-BR-19-6400,6,1495,Breeding,Urochloa interespecific,Grass,0.87,3.63,7.6,9.12,0.38,0.21,0.16,1.45,8.48,0.28,4
F26-3063,CIAT-BR-19-6868,6,1497,Breeding,Urochloa interespecific,Grass,0.5,2.07,4.33,5.17,0.25,0.5,0.25,0.9,6.76,0.13,4
F26-3064,CIAT-BR-19-6984,6,1499,Breeding,Urochloa interespecific,Grass,0.63,2.68,5.68,8.76,0.42,0.41,0.05,0.88,8.23,0.23,4
F26-3065,CIAT-BR-19-811,6,1501,Breeding,Urochloa interespecific,Grass,0.25,1.44,3.02,6.03,0.29,0.1,0.21,0.92,8.36,0.4,4
F26-3066,CIAT-BR-19-818,6,1503,Breeding,Urochloa interespecific,Grass,1.38,3.24,6.86,0.76,0.06,0.19,0.43,1.89,2.73,0.01,4
F26-3067,CIAT-BR-19-95,6,1505,Breeding,Urochloa interespecific,Grass,1.32,4.03,8.45,2.57,0.17,0.44,0.14,1.46,4.69,0.13,4
F26-3068,CIAT-CIAT-16320,6,1507,Breeding,Urochloa interespecific,Grass,0.65,2.23,4.64,3.25,0.1,0.28,0.08,0.7,2.44,0.05,4
F26-3069,CIAT-CIAT-6387,6,1509,Breeding,Urochloa interespecific,Grass,0.56,2.41,5.09,3.38,0.15,0.1,0.11,0.85,3.49,0.06,6
F26-3070,CIAT-CIAT-6780,6,1511,Breeding,Urochloa interespecific,Grass,1.06,2.69,5.69,2.46,0.15,0.29,0.18,0.95,3.59,0.13,6
F26-3071,CIAT-GP-3207,6,1513,Breeding,Urochloa interespecific,Grass,1.22,1.38,2.87,2.43,0.1,0.15,0.14,0.46,2.33,0.22,6
F26-3072,CIAT-Mavuno,6,1515,Breeding,Urochloa interespecific,Grass,0.97,1.41,2.96,4.69,0.29,0.29,0.16,0.56,5.7,0.44,6
F26-3137-(-100%)-,Estrella-CIAT,5,1771,ISABEL MOLINA,Cynodon nlemfuensis,,1.41,2.24,4.75,9.03,0.63,0.53,0.2,0.8,13.1,0.3,6
F26-3138-(100%)-,CIAT-17009,5,1773,Genetic_bank,Canavalia brasiliensis,Herbaceous_legumes,2.89,3.33,7.09,7.02,0.49,0.17,0.17,1.29,8.7,2.39,6
F26-3139,CIAT-918,6,49,Genetic_bank,Rhynchosia schomburgkii,Herbaceous_legumes,1.08,1.41,3.11,7.59,0.72,0.9,0.88,1.29,18.17,1.22,6
F26-3140,CIAT-8215,6,51,Genetic_bank,Rhynchosia schomburgkii,Herbaceous_legumes,1.75,12.11,26.24,4.44,0.34,0.81,1.06,4.61,14.75,0.22,6
F26-3141,CIAT-15008,6,53,Genetic_bank,Centrosema triquetrum,Herbaceous_legumes,1.48,2.05,4.36,3.76,0.38,0.92,0.88,1.02,4.38,7.12,6
F26-3142,CIAT-17334,6,55,Genetic_bank,Dunbaria nivea,Herbaceous_legumes,2.65,3.1,6.52,2.72,0.17,0.71,0.86,1.93,4.62,0.63,6
F26-3143,CIAT-17892,6,57,Genetic_bank,Dioclea valliana,Herbaceous_legumes,1.21,1.48,3.2,1.82,0.22,0.96,0.83,1.0,3.35,5.55,6
F26-3144,CIAT-17916,6,59,Genetic_bank,Clitoria falcata,Herbaceous_legumes,1.12,1.62,3.45,3.37,0.29,0.63,0.39,0.29,5.29,0.38,6
F26-3145,CIAT-17969,6,61,Genetic_bank,Canavalia grandiflora,Herbaceous_legumes,0.44,1.49,3.23,1.59,0.09,0.44,0.64,0.8,2.83,0.43,6
F26-3146,CIAT-18497,6,63,Genetic_bank,Dioclea valliana,Herbaceous_legumes,0.91,1.15,2.48,3.85,0.44,0.55,0.52,0.56,7.22,14.13,6
F26-3147,CIAT-18521,6,65,Genetic_bank,Rhynchosia phaseoloides,Herbaceous_legumes,0.82,2.18,4.75,1.22,0.14,0.6,0.52,1.12,2.99,0.37,6
F26-3148,CIAT-18631,6,67,Genetic_bank,Dioclea crenata,Herbaceous_legumes,0.65,1.58,3.44,4.77,0.61,0.48,0.48,0.59,8.84,2.83,6
F26-3149,CIAT-22303,6,73,Genetic_bank,Macrotyloma axillare,Herbaceous_legumes,2.35,3.11,7.0,5.51,0.32,0.9,0.67,0.9,5.78,0.45,6
F26-3150,CIAT-18633,6,75,Genetic_bank,Dioclea crenata,Herbaceous_legumes,1.04,2.14,4.63,2.73,0.24,0.68,0.57,0.77,3.69,5.53,6
F26-3151,CIAT-21134,6,79,Genetic_bank,Cajanus goensis,Herbaceous_legumes,1.05,1.44,3.11,2.78,0.25,0.7,0.6,0.41,3.95,3.01,6
F26-3152,CIAT-21433,6,81,Genetic_bank,Calopogonium galactioides,Herbaceous_legumes,1.96,3.14,6.79,1.94,0.18,0.78,0.65,1.02,3.74,0.37,6
F26-3153,CIAT-21475,6,83,Genetic_bank,Rhynchosia phaseoloides,Herbaceous_legumes,0.88,1.66,3.59,2.2,0.2,0.57,0.58,0.38,4.74,13.24,6
F26-3154,CIAT-21951,6,85,Genetic_bank,Pueraria montana,Herbaceous_legumes,1.08,2.28,4.81,3.51,0.28,0.6,0.46,0.73,4.15,17.17,6
F26-3155,CIAT-25213,6,87,Genetic_bank,Centrosema brachypodum,Herbaceous_legumes,1.39,1.17,2.49,1.97,0.18,0.55,0.3,0.31,2.16,0.49,6
F26-3156,CIAT-32229,6,89,Genetic_bank,Calopogonium galactioides,Herbaceous_legumes,2.32,4.63,10.04,4.47,0.26,0.76,0.51,1.07,4.31,0.46,6
F26-3157,CIAT-8206,6,91,Genetic_bank,Desmanthus leptophyllus,Shrub_Trees,2.92,2.67,5.79,6.7,0.59,0.46,0.39,0.96,9.65,1.96,6
F26-3158,CIAT-8886,6,93,Genetic_bank,Zornia myriadena,Herbaceous_legumes,0.97,2.27,4.98,3.27,0.14,0.74,0.91,1.53,1.63,35.11,5
F26-3159,CIAT-13701,6,95,Genetic_bank,Pseudarthria viscida,Shrub_Trees,1.21,1.49,3.23,2.96,0.3,0.68,0.47,0.46,2.61,3.07,6
F26-3160,CIAT-18859,6,97,Genetic_bank,Pseudarthria hookeri,Shrub_Trees,0.83,1.23,2.64,5.25,0.52,0.91,0.17,0.27,7.06,1.61,6
F26-3161,CIAT-19661,6,99,Genetic_bank,Pseudarthria hookeri,Shrub_Trees,0.47,0.54,1.15,4.17,0.45,0.68,0.52,0.51,5.62,13.69,6
F26-3162,CIAT-20129,6,101,Genetic_bank,Desmanthus leptophyllus,Shrub_Trees,3.07,3.09,6.73,5.1,0.56,0.96,0.76,0.84,5.83,7.61,6
F26-3163,CIAT-20386,6,103,Genetic_bank,Desmanthus leptophyllus,Shrub_Trees,0.84,2.57,5.61,7.01,0.65,0.69,0.56,1.23,26.9,0.42,6
F26-3164,CIAT-21286,6,105,Genetic_bank,Pseudarthria hookeri,Shrub_Trees,0.75,2.1,4.54,4.73,0.44,0.73,0.61,0.37,7.67,1.7,6
F26-3165,CIAT-22500,6,107,Genetic_bank,Desmanthus fruticosus,Shrub_Trees,1.23,1.9,4.11,5.96,0.67,1.19,0.81,1.0,9.73,2.99,6
F26-3166,CIAT-22501,6,109,Genetic_bank,Desmanthus covillei,Shrub_Trees,0.88,1.68,3.67,4.5,0.33,1.08,0.82,1.54,5.23,7.53,6
F26-3167,CIAT-22571,6,111,Genetic_bank,Desmanthus covillei,Shrub_Trees,3.06,4.62,10.01,8.44,0.44,0.74,0.56,2.12,6.69,1.61,6
F26-3168,CIAT-22572,6,113,Genetic_bank,Desmanthus covillei,Shrub_Trees,2.6,2.55,5.55,8.16,0.87,1.19,0.59,0.91,26.06,5.09,6
F26-3169,CIAT-22574,6,119,Genetic_bank,Desmanthus fruticosus,Shrub_Trees,1.14,0.85,1.87,9.86,0.77,0.82,0.69,0.94,14.28,4.1,6
F26-3170,CIAT-8529,6,121,Genetic_bank,Mimosa albolanata,Shrub_Trees,1.13,1.36,2.93,4.41,0.61,0.43,0.26,0.45,5.41,0.23,6
F26-3171,CIAT-33510,6,123,Genetic_bank,Phyllodium pulchellum,Shrub_Trees,0.44,1.09,2.35,8.07,0.95,0.48,0.29,0.17,11.49,0.51,6
F26-3172,CIAT-33499,6,125,Genetic_bank,Phyllodium pulchellum,Shrub_Trees,0.36,0.87,1.89,4.88,0.61,0.86,0.44,0.41,6.26,1.4,6
F26-3173,CIAT-23111,6,127,Genetic_bank,Phyllodium elegans,Shrub_Trees,2.67,2.84,6.07,5.73,0.62,0.81,0.56,0.51,8.35,8.42,6
F26-3174,CIAT-23110,6,129,Genetic_bank,Phyllodium elegans,Shrub_Trees,2.57,2.89,6.18,6.08,0.73,0.56,0.44,0.77,6.82,1.88,6
F26-3175,CIAT-9360,6,131,Genetic_bank,Clitoria falcata,Herbaceous_legumes,1.37,2.4,5.12,3.24,0.24,0.58,0.36,0.77,5.33,0.45,6
F26-3176,CIAT-21292,6,133,Genetic_bank,Canavalia Gladiata,Herbaceous_legumes,2.21,2.58,5.58,3.4,0.15,35.71,18.6,37.13,51.2,0.39,6
F26-3177,IAG-2026-S-1,6,45,Genetic_bank,Green Meal,Green Meal,1.62,2.78,5.96,3.3,0.19,0.56,0.58,1.68,5.97,,18
F26-3178,IAG-2026-S-2,6,47,Genetic_bank,Compound feed,Compound feed,4.14,4.61,10.07,3.1,0.13,0.72,0.92,3.85,4.5,,18
F26-3289,CIAT-17009,6,585,Genetic_bank,Canavalia brasiliensis,Herbaceous_legumes,4.09,2.46,5.4,5.19,0.23,0.47,0.28,1.13,4.2,0.18,6
F26-3290,CIAT-17462,6,587,Genetic_bank,Canavalia brasiliensis,Herbaceous_legumes,3.67,2.87,6.36,3.57,0.09,0.98,0.4,0.98,1.81,0.09,6
F26-3291,CIAT-13953,6,589,JUAN CARDOSO,Desmodium velutinum,Shrub_Trees,3.77,1.65,3.58,3.86,0.22,0.9,0.38,0.89,3.44,4.54,6
F26-3292,CIAT-9432,6,591,Genetic_bank,Clitoria tertanea,Herbaceous_legumes,4.88,3.89,8.42,3.74,0.11,0.25,0.31,1.68,2.13,0.04,6
F26-3294,CIAT-22768,6,595,Genetic_bank,Lablab purpureus,Herbaceous_legumes,4.33,2.76,6.06,7.45,0.38,0.39,0.29,0.91,6.85,0.07,6
F26-3295,CIAT-22598,6,597,Genetic_bank,Lablab purpureus,Herbaceous_legumes,4.22,2.6,5.64,5.08,0.17,0.31,31.12,59.61,85.4,0.62,6
F26-3296,CIAT-18701,6,599,JUAN CARDOSO,Cajanus cajan,Shrub_Trees,2.26,3.19,6.88,5.24,0.74,0.32,0.36,1.4,45.65,0.01,6
F26-3297,CIAT-20891,6,601,JUAN CARDOSO,Cajanus cajan,Shrub_Trees,1.97,3.55,7.73,2.2,0.3,0.71,0.51,1.09,7.42,0.05,6
F26-3298,CIAT-15551,6,603,Genetic_bank,Centrosema molle,Herbaceous_legumes,2.42,2.15,4.7,7.43,0.74,0.44,0.32,1.06,22.53,0.42,6
F26-3299,CIAT-17009,6,605,Genetic_bank,Canavalia brasiliensis,Herbaceous_legumes,4.23,3.2,6.92,9.46,0.53,0.42,0.29,0.75,10.13,0.93,6
F26-3300,CIAT-17462,6,607,Genetic_bank,Canavalia brasiliensis,Herbaceous_legumes,4.95,5.05,11.02,7.37,0.35,0.17,0.26,1.79,5.37,0.75,6
F26-3301,CIAT-9432,6,609,Genetic_bank,Clitoria tertanea,Herbaceous_legumes,3.66,3.01,6.45,4.12,0.17,0.27,0.13,0.97,3.64,0.21,6
F26-3303,CIAT-22768,6,613,Genetic_bank,Lablab purpureus,Herbaceous_legumes,3.23,1.84,3.95,2.98,0.15,0.3,0.38,0.45,2.39,0.02,6
F26-3304,CIAT-22598,6,615,Genetic_bank,Lablab purpureus,Herbaceous_legumes,4.23,3.91,8.5,3.1,0.17,0.15,0.49,1.33,3.93,0.04,6
F26-3305,CIAT-18701,6,617,JUAN CARDOSO,Cajanus cajan,Shrub_Trees,2.72,2.22,4.64,3.86,0.23,0.31,2.28,3.3,5.27,1.97,6
F26-3306,CIAT-20891,6,619,JUAN CARDOSO,Cajanus cajan,Shrub_Trees,3.53,3.31,6.93,6.18,0.49,0.37,0.36,0.94,9.49,2.64,6
F26-3376,CIAT-17009,6,1065,Genetic_bank,Canavalia brasiliensis,Herbaceous_legumes,0.71,2.4,5.3,3.35,0.21,0.33,0.39,1.2,3.31,6.02,6
F26-3377,CIAT-17462,6,1067,Genetic_bank,Canavalia brasiliensis,Herbaceous_legumes,1.54,2.48,5.25,3.93,0.26,0.42,0.4,1.04,3.0,0.36,6
F26-3378,CIAT-13953,6,1069,JUAN CARDOSO,Desmodium velutinum,Shrub_Trees,6.32,7.76,16.23,2.35,0.44,0.8,0.28,2.55,4.45,9.35,6
F26-3379,CIAT-9432,6,1071,Genetic_bank,Clitoria tertanea,Herbaceous_legumes,0.94,2.77,5.75,4.62,0.26,0.43,0.32,0.97,4.67,5.0,6
F26-3381,CIAT-22768,6,1075,Genetic_bank,Lablab purpureus,Herbaceous_legumes,1.63,2.18,4.59,2.82,0.15,0.19,0.16,0.64,2.16,0.19,6
