subset,no,requisitioner,id_lab,id,tax_order,family,genus,species,tax_name,functional_group,set_ciat,dm_percentage,ash_dm,om_percentage,pc_percentage_dm,adf_percentage_dm,ndf_percentage_dm
3,91,Genetic bank,F25-1681,CIAT-18127,Fabales,Fabaceae,Dioclea,virgata,Dioclea virgata,Herbaceous_legumes,24,94.04416908,9.134931263,90.86506874,17.34307537,37.05032581,54.98675123
3,92,Genetic bank,F25-1681,CIAT-18127,Fabales,Fabaceae,Dioclea,virgata,Dioclea virgata,Herbaceous_legumes,24,94.33113377,9.266877576,90.73312242,17.34307537,38.48555269,54.0980489
3,93,Genetic bank,F25-1682,CIAT-18668,Fabales,Fabaceae,Cratylia,argentea,Cratylia argentea,Shrub_Trees,24,94.07237105,12.8632167,87.1367833,21.25858579,27.06397155,50.63536382
3,94,Genetic bank,F25-1682,CIAT-18668,Fabales,Fabaceae,Cratylia,argentea,Cratylia argentea,Shrub_Trees,24,94.14117177,12.78079601,87.21920399,21.25858579,28.93552604,49.57534238
3,95,Genetic bank,F25-1683,CIAT-19228,Fabales,Fabaceae,Eriosema,psoraleoides,Eriosema psoraleoides,Herbaceous_legumes,24,93.71125775,9.444469501,90.5555305,17.92705995,47.89445932,62.14975858
3,96,Genetic bank,F25-1683,CIAT-19228,Fabales,Fabaceae,Eriosema,psoraleoides,Eriosema psoraleoides,Herbaceous_legumes,24,93.66253499,9.399903029,90.60009697,17.92705995,48.04108836,62.47149943
3,97,Genetic bank,F25-1684,CIAT-19537,Fabales,Fabaceae,Crotalaria,verrucosa,Crotalaria verrucosa,Herbaceous_legumes,24,93.42131574,9.003483535,90.99651646,28.31684495,24.28334695,44.77658373
3,98,Genetic bank,F25-1684,CIAT-19537,Fabales,Fabaceae,Crotalaria,verrucosa,Crotalaria verrucosa,Herbaceous_legumes,24,93.58,9.069454904,90.9305451,28.31684495,23.76134828,44.13346742
3,99,Genetic bank,F25-1685,CIAT-20208,Fabales,Fabaceae,Aeschynomene,sensitiva,Aeschynomene sensitiva,Herbaceous_legumes,24,95.33140058,7.812763536,92.18723646,19.00166881,24.4870656,58.34101098
3,100,Genetic bank,F25-1685,CIAT-20208,Fabales,Fabaceae,Aeschynomene,sensitiva,Aeschynomene sensitiva,Herbaceous_legumes,24,95.58088382,7.918283861,92.08171614,19.00166881,26.2781856,60.94512061
3,101,Genetic bank,F25-1686,CIAT-20345,Fabales,Fabaceae,Pachyrhizus,erosus,Pachyrhizus erosus,Herbaceous_legumes,24,94.20231907,10.6980961,89.3019039,17.93719194,23.26109268,38.18978026
3,102,Genetic bank,F25-1686,CIAT-20345,Fabales,Fabaceae,Pachyrhizus,erosus,Pachyrhizus erosus,Herbaceous_legumes,24,93.23270692,10.55943683,89.44056317,17.93719194,21.70381891,38.81912876
3,103,Genetic bank,F25-1687,CIAT-20927,Fabales,Fabaceae,Mimosa,albida,Mimosa albida,Herbaceous_legumes,24,93.82,8.753639375,91.24636062,13.92710416,41.86055494,57.35156864
3,104,Genetic bank,F25-1687,CIAT-20927,Fabales,Fabaceae,Mimosa,albida,Mimosa albida,Herbaceous_legumes,24,93.53064694,8.485911535,91.51408847,13.92710416,40.5749862,60.66487987
3,105,Genetic bank,F25-1688,CIAT-21849,Fabales,Fabaceae,Chamaecrista,desvauxii,Chamaecrista desvauxii,Herbaceous_legumes,24,94.86,5.900885466,94.09911453,17.50614857,42.82984546,58.86466038
3,106,Genetic bank,F25-1688,CIAT-21849,Fabales,Fabaceae,Chamaecrista,desvauxii,Chamaecrista desvauxii,Herbaceous_legumes,24,94.94202319,5.940658384,94.05934162,17.50614857,44.75487496,57.58649369
3,107,Genetic bank,F25-1689,CIAT-22072,Fabales,Fabaceae,Bauhinia,sp.,Bauhinia sp.,Shrub_Trees,24,93.57257097,7.827068545,92.17293146,26.74599813,29.76349318,45.92972813
3,108,Genetic bank,F25-1689,CIAT-22072,Fabales,Fabaceae,Bauhinia,sp.,Bauhinia sp.,Shrub_Trees,24,93.65126975,7.732511268,92.26748873,26.74065,30.16885731,44.26681064
3,109,Genetic bank,F25-1690,CIAT-22409,Fabales,Fabaceae,Cratylia,argentea,Cratylia argentea,Shrub_Trees,24,92.86428143,11.36751052,88.63248948,19.1435264,30.9802417,56.4329839
3,110,Genetic bank,F25-1690,CIAT-22409,Fabales,Fabaceae,Cratylia,argentea,Cratylia argentea,Shrub_Trees,24,92.99280288,11.40205307,88.59794693,19.03651776,29.98225023,55.36034153
3,111,Genetic bank,F25-1691,CIAT-22692,Fabales,Fabaceae,Lablab,purpureus,Lablab purpureus,Herbaceous_legumes,24,92.17156569,7.314267831,92.68573217,25.29868124,25.65925088,44.03638142
3,112,Genetic bank,F25-1691,CIAT-22692,Fabales,Fabaceae,Lablab,purpureus,Lablab purpureus,Herbaceous_legumes,24,92.36229131,7.465224791,92.53477521,25.29868124,22.86081715,41.4507655
3,113,Genetic bank,F25-1692,CIAT-23715,Fabales,Fabaceae,Desmodium,sequax,Desmodium sequax,Shrub_Trees,24,93.76374175,5.199855362,94.80014464,16.813217,58.10429458,64.69971686
3,114,Genetic bank,F25-1692,CIAT-23715,Fabales,Fabaceae,Desmodium,sequax,Desmodium sequax,Shrub_Trees,24,93.82123575,5.233913996,94.766086,16.813217,60.17266582,66.13655172
3,115,Genetic bank,F25-1693,CIAT-23746,Fabales,Fabaceae,Codariocalyx,gyroides,Codariocalyx gyroides,Shrub_Trees,24,93.77124575,6.882935393,93.11706461,18.87599604,41.54960311,55.31609704
