id_lab,id,subset,no,requisitioner,tax_name,functional_group,net_gas_8h_ml,net_gas_24h_ml,gas_ml_g_dm_incubated_24h,tddm,part_fact,ch4_percentage_in_gas_8h,ch4_percentage_in_gas_24h,ch4_ml_g_dm_incubated_24h,methane_intensity,ch4_ml_g_ndf_digested_24h,n_replicates_gas
F25-2634,CIAT-712,3,999,Breeding,Clitoria ternatea ,Herbaceous_legumes,52.22,89.41,195.87,51.08,2.62,14.47,15.77,30.88,61.32,279.89,6
F25-2635,CIAT-9432,3,1002,Breeding,Clitoria ternatea ,Herbaceous_legumes,45.39,81.82,169.71,47.8,2.82,15.15,15.95,27.07,57.41,276.8,6
F25-2636,CIAT-9432,3,1005,Breeding,Clitoria ternatea ,Herbaceous_legumes,53.22,86.32,182.65,51.53,2.82,15.52,16.68,30.46,59.31,280.31,6
F25-2637,CIAT-17462,3,1008,Breeding,Leucaena leucocephala ,Shrub_Trees,25.06,58.82,126.96,37.48,2.96,13.3,14.49,18.4,50.44,233.7,6
F25-2638,,3,1011,Breeding,Tithonia diversifolia,Shrub_Trees,19.31,45.99,99.72,50.71,5.09,12.63,13.42,13.38,26.5,122.2,6
F25-2639,,3,1017,Breeding,Gliricidia sepium ,Shrub_Trees,41.68,83.03,186.66,65.7,3.52,13.0,14.02,26.17,39.91,177.55,4
F25-2640,Cayman-Br-02-1752,4,95,Isabel Molina,Urochloa interespecific,Grass,39.43,88.29,181.98,50.22,2.76,12.99,13.37,24.32,50.17,-4.2,8
F25-2641,,4,98,Mauricio Sotelo,Gliricidia sepium ,Shrub_Trees,37.63,78.54,167.9,55.91,3.33,13.69,14.98,25.16,45.48,-3.09,7
F26-0013,CIAT-590,4,974,Genetic_bank,Macroptilium bracteatum,Herbaceous_legumes,37.66,75.54,163.1,44.66,2.75,13.09,14.56,23.77,55.65,-12.94,7
F26-0014,CIAT-778,4,977,Genetic_bank,Macroptilium atropurpureum,Herbaceous_legumes,31.66,62.32,134.57,38.62,2.92,11.24,13.13,17.69,48.69,-1.09,7
F26-0015,CIAT-827,4,980,Genetic_bank,Indigofera jamaicensis,Herbaceous_legumes,29.09,71.61,151.06,45.19,3.01,13.93,15.38,23.25,52.87,-0.21,7
F26-0016,CIAT-997,4,983,Genetic_bank,Macroptilium atropurpureum,Herbaceous_legumes,33.87,64.25,137.29,42.42,3.1,12.11,13.85,19.02,46.31,-2.0,7
F26-0017,CIAT-1405,4,986,Genetic_bank,Stylosanthes capitata,Herbaceous_legumes,35.06,68.39,144.45,38.77,2.71,13.26,15.08,21.79,58.91,2.05,5
F26-0018,CIAT-1812,4,989,Genetic_bank,Stylosanthes viscosa,Herbaceous_legumes,23.56,33.86,70.92,19.42,2.75,12.6,13.22,9.36,51.65,-0.11,6
F26-0019,CIAT-3694,4,992,Genetic_bank,Desmodium sandwicense,Herbaceous_legumes,27.59,57.18,121.01,21.4,1.77,14.04,15.41,18.64,96.04,-0.36,7
F26-0020,CIAT-4080,4,995,Genetic_bank,Macroptilium bracteatum,Herbaceous_legumes,36.09,72.4,152.87,38.61,2.53,13.34,14.91,22.79,60.76,-0.21,7
F26-0021,CIAT-7162,4,998,Genetic_bank,Indigofera jamaicensis,Herbaceous_legumes,27.37,70.47,149.84,41.56,2.77,12.81,14.44,21.63,53.04,-0.49,7
F26-0022,CIAT-8820,4,1001,Genetic_bank,Tephrosia cinerea,Herbaceous_legumes,46.37,84.82,178.35,45.42,2.56,15.06,16.61,29.61,66.38,1.14,7
F26-0023,CIAT-14080,4,1004,Genetic_bank,Zornia brasiliensis,Herbaceous_legumes,41.3,76.97,162.45,44.37,2.75,12.21,14.63,23.76,54.79,0.23,7
F26-0024,CIAT-18950,4,1007,Genetic_bank,Indigofera spicata,Herbaceous_legumes,40.8,83.82,179.21,47.3,2.66,13.91,15.55,27.83,59.59,-0.67,7
F26-0025,CIAT-19193,4,1010,Genetic_bank,Tephrosia villosa,Herbaceous_legumes,40.59,73.32,155.39,39.26,2.56,14.99,16.7,25.98,68.15,3.59,7
F26-0026,CIAT-19641,4,1013,Genetic_bank,Tephrosia purpurea,Herbaceous_legumes,39.59,73.11,152.16,36.64,2.43,14.43,16.25,24.73,71.68,2.58,7
F26-0027,CIAT-23503,4,1016,Genetic_bank,Desmodium macrodesmum,Herbaceous_legumes,34.73,64.4,137.95,32.87,2.4,12.94,14.37,19.82,64.16,-0.7,7
F26-0028,CIAT-24333,4,1019,Genetic_bank,Macroptilium bracteatum,Herbaceous_legumes,44.01,84.9,179.77,35.63,1.98,14.54,15.59,28.01,84.68,-0.5,7
F26-0029,CIAT-33235,4,1024,Genetic_bank,Desmodium scorpiurus,Herbaceous_legumes,30.51,58.11,124.49,33.78,2.74,14.79,15.42,19.18,58.31,-1.84,7
F26-0030,CIAT-33605,4,1027,Genetic_bank,Desmodium sandwicense x intortum,Herbaceous_legumes,29.87,59.75,125.01,31.27,2.51,13.69,14.84,18.55,60.55,-0.89,7
F26-0031,CIAT-34144,4,1031,Genetic_bank,Vigna radiata,Herbaceous_legumes,40.06,86.44,190.12,54.61,2.74,14.05,15.67,29.78,59.13,-0.31,6
F26-0032,CIAT-7934,4,1033,Genetic_bank,Sesbania sesban,Shrub_Trees,42.38,87.36,181.01,40.75,2.25,14.54,14.7,26.61,66.79,-1.14,5
F26-0033,CIAT-7937,4,1036,Genetic_bank,Mimosa nuda,Shrub_Trees,27.01,55.97,116.32,28.95,2.49,12.96,13.76,16.01,61.51,-0.61,7
F26-0034,CIAT-8056,4,1039,Genetic_bank,Mimosa diplotricha,Shrub_Trees,32.66,67.39,141.41,35.26,2.5,12.74,14.22,20.12,58.67,0.97,5
F26-0035,CIAT-17514,4,1042,Genetic_bank,Mimosa pudica,Shrub_Trees,31.73,62.04,128.62,30.36,2.36,13.73,15.13,19.46,69.97,1.86,7
F26-0036,CIAT-17725,4,1045,Genetic_bank,Mimosa polycarpa,Shrub_Trees,30.44,65.55,137.0,30.02,2.19,13.0,14.85,20.34,71.03,-1.08,7
F26-0037,CIAT-18947,4,1048,Genetic_bank,Sesbania sesban,Shrub_Trees,35.23,73.9,154.75,51.99,3.36,13.67,13.76,21.3,41.93,-0.47,7
F26-0038,CIAT-19165,4,1051,Genetic_bank,Sesbania keniensis,Shrub_Trees,36.44,76.11,157.76,44.03,2.79,14.66,15.21,24.0,56.24,-8.23,7
F26-0039,CIAT-21899,4,1054,Genetic_bank,Sesbania sesban,Shrub_Trees,36.09,68.9,143.71,36.07,2.51,14.06,14.81,21.29,61.07,0.43,7
F26-0040,CIAT-23414,4,1057,Genetic_bank,Codariocalyx motorius,Shrub_Trees,29.68,59.26,122.99,26.23,2.13,14.6,15.26,18.76,73.03,-0.58,5
F26-0041,CIAT-23767,4,1060,Genetic_bank,Desmodium nicaraguense,Shrub_Trees,39.44,74.68,157.14,46.73,2.97,16.24,16.82,26.44,56.97,1.72,7
