CH4_Decrease_Pct,Benchmark_vs_Control,CH4_Category,TDDM_Category,Z_Score_CH4,Z_Score_TDDM,Composite_Score,Overall_Rank,CH4_8h_Reduction_Pct,CH4_24h_Reduction_Pct,Accession_ID,CH4_Intensity,TDDM,CH4_8h,CH4_24h,category,functional_group
17.10107584,-49.27402016,High,Not High,-0.966529564,-1.61958717,-2.586116734,17,-4.421056732,-6.482223858,CIAT-23107,62.46812486,18.21895633,14.26,16.03838379,Category_4,Shrub_Trees
15.25891031,-52.59116158,High,Not High,-1.064591174,-1.627578644,-2.692169818,18,-1.889510376,-1.294025521,CIAT-13710,63.85628071,18.10396918,13.91428571,15.25693584,Category_4,Shrub_Trees
3.080456753,-74.52059841,High,Not High,-1.712871005,-1.063166912,-2.776037917,19,-6.910759347,-1.2894867,CIAT-23414,73.03330158,26.22513618,14.6,15.2562522,Category_4,Shrub_Trees
8.050231861,-65.57164862,High,Not High,-1.448321409,-1.372478245,-2.820799654,20,-7.119978054,-7.481726124,CIAT-23422,69.2883491,21.77453948,14.62857143,16.18892912,Category_4,Shrub_Trees
7.595285662,-66.39085887,High,Not High,-1.47253897,-1.390910543,-2.863449513,21,-4.504744215,-5.339294366,CIAT-23936,69.63117183,21.50932216,14.27142857,15.86623542,Category_4,Shrub_Trees
3.355907458,-74.02460121,High,Not High,-1.698208295,-1.309028131,-3.007236426,22,-0.424979426,-4.115396689,CIAT-23239,72.8257369,22.68750593,13.71428571,15.68189159,Category_4,Shrub_Trees
8.347249205,-65.03681692,High,Not High,-1.43251067,-1.577174029,-3.009684699,23,-6.492321933,-6.753133627,CIAT-23106,69.06453296,18.82922748,14.54285714,16.0791883,Category_4,Shrub_Trees
2.515705572,-75.53753174,High,Not High,-1.742933673,-1.304186997,-3.047120669,24,-7.643024822,-7.826930846,CIAT-23932,73.45886738,22.75716369,14.7,16.24092396,Category_4,Shrub_Trees
5.003516508,-71.05779279,High,Not High,-1.610503258,-1.670613795,-3.281117053,25,0.307286049,-4.821611505,CIAT-23108,71.58418824,17.48474808,13.61428571,15.78826187,Category_4,Shrub_Trees
1.020565647,-78.22979283,High,Not High,-1.822522518,-1.536722514,-3.359245032,26,-3.00534348,-4.210000122,CIAT-8018,74.58552359,19.41127334,14.06666667,15.69614079,Category_4,Shrub_Trees
-4.999665868,-89.0702732,High,Not High,-2.142989698,-1.569401873,-3.712391571,27,-3.981697447,-3.448803446,CIAT-33515,79.12204295,18.94105893,14.2,15.58148912,Category_4,Shrub_Trees
-7.184864485,-93.00510572,High,Not High,-2.259311544,-1.623445978,-3.882757522,28,-5.690316889,-5.987567135,CIAT-23104,80.76868989,18.16343299,14.43333333,15.96387845,Category_4,Shrub_Trees
-6.914281748,-92.51787415,High,Not High,-2.244907964,-1.662970684,-3.907878648,29,-2.79176605,-4.813779879,CIAT-23419,80.56479344,17.59472273,14.0375,15.78708227,Category_4,Shrub_Trees
-40.11327128,-152.2984646,High,Not High,-4.012146738,-1.081270201,-5.093416939,30,-3.615564709,0.14649427,CIAT-19460,105.5817481,25.96465287,14.15,15.03996433,Category_4,Shrub_Trees
