subset,no,requisitioner,id_lab,id,tax_name,functional_group,batch,run,replication,net_gas_8h_ml,net_gas_24h_ml,gas_ml_g_dm_incubated_24h,tddm,part_fact,ch4_percentage_in_gas_8h,ch4_percentage_in_gas_24h,ch4_ml_g_dm_incubated_24h,methane_intensity,ch4_ml_g_ndf_digested_24h
1,271,Breeding,F24-3582,CIAT-BR-02-1752,Brachiaria interespecifico,Grass,11.0,2.0,1.0,37.69,77.18,160.65,70.42,4.38,13.6,13.91,22.34,31.73,86.49
1,272,Breeding,F24-3582,CIAT-BR-02-1752,Brachiaria interespecifico,Grass,11.0,2.0,2.0,37.69,78.06,162.46,67.93,4.18,13.7,14.01,22.76,33.51,97.51
1,273,Breeding,F24-3582,CIAT-BR-02-1752,Brachiaria interespecifico,Grass,11.0,2.0,3.0,38.57,78.95,164.24,67.42,4.11,13.3,13.86,22.77,33.77,99.71
1,274,Breeding,F24-3583,CIAT-BR-02-1794,Brachiaria interespecifico,Grass,11.0,2.0,1.0,39.9,79.39,163.42,65.15,3.99,13.2,13.8,22.55,34.61,107.82
1,275,Breeding,F24-3583,CIAT-BR-02-1794,Brachiaria interespecifico,Grass,11.0,2.0,2.0,39.46,78.95,162.68,62.89,3.87,13.0,13.7,22.29,35.44,119.49
1,276,Breeding,F24-3583,CIAT-BR-02-1794,Brachiaria interespecifico,Grass,11.0,2.0,3.0,39.9,79.39,163.46,62.55,3.83,13.1,13.75,22.47,35.92,122.71
1,277,Breeding,F24-3584,CIAT-BR-06-0423,Brachiaria interespecifico,Grass,11.0,2.0,1.0,28.84,66.12,136.55,62.87,4.6,13.7,14.21,19.4,30.86,95.88
1,278,Breeding,F24-3584,CIAT-BR-06-0423,Brachiaria interespecifico,Grass,11.0,2.0,2.0,35.47,78.06,161.22,62.45,3.87,14.3,14.52,23.41,37.48,118.1
1,280,Breeding,F24-3585,CIAT-BR-09-1232,Brachiaria interespecifico,Grass,11.0,2.0,1.0,40.34,83.82,172.26,68.37,3.97,13.2,13.67,23.54,34.43,97.98
1,281,Breeding,F24-3585,CIAT-BR-09-1232,Brachiaria interespecifico,Grass,11.0,2.0,2.0,39.9,82.49,169.53,67.96,4.01,13.2,13.51,22.9,33.7,96.98
1,282,Breeding,F24-3585,CIAT-BR-09-1232,Brachiaria interespecifico,Grass,11.0,2.0,3.0,40.34,80.72,165.96,63.57,3.83,13.0,13.5,22.41,35.25,116.54
1,283,Breeding,F24-3586,CIAT-BR-12-4951,Brachiaria interespecifico,Grass,11.0,2.0,1.0,30.61,70.98,148.28,64.34,4.34,14.4,14.46,21.44,33.32,101.08
1,284,Breeding,F24-3586,CIAT-BR-12-4951,Brachiaria interespecifico,Grass,11.0,2.0,2.0,36.36,78.51,163.96,65.6,4.0,13.5,14.2,23.28,35.48,103.61
1,285,Breeding,F24-3586,CIAT-BR-12-4951,Brachiaria interespecifico,Grass,11.0,2.0,3.0,35.92,72.31,150.99,65.4,4.33,13.7,14.25,21.52,32.91,96.66
1,286,Breeding,F24-3587,CIAT-BR-15-0722,Brachiaria interespecifico,Grass,11.0,2.0,1.0,32.82,74.97,157.44,59.47,3.78,13.7,13.92,21.92,36.86,111.39
1,287,Breeding,F24-3587,CIAT-BR-15-0722,Brachiaria interespecifico,Grass,11.0,2.0,2.0,32.82,72.31,151.83,57.15,3.76,13.7,14.03,21.3,37.27,122.7
1,288,Breeding,F24-3587,CIAT-BR-15-0722,Brachiaria interespecifico,Grass,11.0,2.0,3.0,31.93,73.64,154.59,59.84,3.87,13.7,13.98,21.62,36.12,107.79
1,289,Breeding,F24-3588,CIAT-BR-15-6487,Brachiaria interespecifico,Grass,11.0,2.0,1.0,34.59,73.64,154.79,60.46,3.91,13.1,13.52,20.93,34.63,103.71
1,290,Breeding,F24-3588,CIAT-BR-15-6487,Brachiaria interespecifico,Grass,11.0,2.0,2.0,32.82,71.87,151.04,60.03,3.97,13.8,14.02,21.17,35.27,107.19
1,291,Breeding,F24-3588,CIAT-BR-15-6487,Brachiaria interespecifico,Grass,11.0,2.0,3.0,34.59,75.85,159.54,64.88,4.07,13.4,13.78,21.99,33.89,89.37
1,292,Breeding,F24-3589,CIAT-BR-19-0029,Brachiaria interespecifico,Grass,11.0,2.0,1.0,38.13,78.95,164.23,61.56,3.75,13.3,13.97,22.95,37.27,114.91
1,294,Breeding,F24-3589,CIAT-BR-19-0029,Brachiaria interespecifico,Grass,11.0,2.0,3.0,38.13,79.83,166.17,65.1,3.92,13.1,13.88,23.07,35.44,98.15
1,295,Breeding,F24-3590,CIAT-BR-19-0423,Brachiaria interespecifico,Grass,11.0,2.0,1.0,39.9,86.03,180.24,64.86,3.6,13.5,13.88,25.01,38.56,103.82
1,296,Breeding,F24-3590,CIAT-BR-19-0423,Brachiaria interespecifico,Grass,11.0,2.0,2.0,39.01,80.28,168.36,64.22,3.81,13.1,13.61,22.92,35.69,97.76
1,297,Breeding,F24-3590,CIAT-BR-19-0423,Brachiaria interespecifico,Grass,11.0,2.0,3.0,39.46,74.79,156.88,55.72,3.55,13.0,13.52,21.21,38.07,141.94
1,298,Breeding,F24-3591,CIAT-CIAT-6962,Megathyrsus maximus,Grass,11.0,2.0,1.0,32.38,68.77,143.54,54.87,3.82,13.9,14.06,20.18,36.78,89.69
1,299,Breeding,F24-3591,CIAT-CIAT-6962,Megathyrsus maximus,Grass,11.0,2.0,2.0,29.72,68.77,143.6,53.31,3.71,14.3,15.21,21.84,40.97,104.32
1,300,Breeding,F24-3591,CIAT-CIAT-6962,Megathyrsus maximus,Grass,11.0,2.0,3.0,32.38,70.1,146.28,53.01,3.62,14.0,15.29,22.37,42.2,108.43
1,301,Breeding,F24-3592,CIAT-Mulato-II,Brachiaria interespecifico,Grass,11.0,2.0,1.0,34.15,78.95,163.19,66.49,4.07,13.7,14.04,22.91,34.46,88.42
1,302,Breeding,F24-3592,CIAT-Mulato-II,Brachiaria interespecifico,Grass,11.0,2.0,2.0,35.92,76.29,157.77,63.17,4.0,13.6,13.92,21.96,34.76,97.19
1,303,Breeding,F24-3592,CIAT-Mulato-II,Brachiaria interespecifico,Grass,11.0,2.0,3.0,35.47,76.74,158.65,62.95,3.97,13.3,13.84,21.95,34.87,98.13
1,304,Breeding,F24-3593,CIAT-PM-21-0215,Megathyrsus maximus,Grass,11.0,2.0,1.0,32.38,67.89,141.41,52.26,3.7,14.4,14.5,20.51,39.25,117.23
1,305,Breeding,F24-3593,CIAT-PM-21-0215,Megathyrsus maximus,Grass,11.0,2.0,2.0,34.15,72.75,151.49,55.21,3.64,14.1,15.48,23.45,42.47,114.66
1,306,Breeding,F24-3593,CIAT-PM-21-0215,Megathyrsus maximus,Grass,11.0,2.0,3.0,33.7,69.21,144.03,52.35,3.63,14.0,15.33,22.09,42.19,125.59
1,307,Breeding,F24-3594,CIAT-PM-21-0631,Megathyrsus maximus,Grass,11.0,2.0,1.0,40.78,77.62,160.29,54.49,3.4,13.4,15.11,24.22,44.44,139.58
1,308,Breeding,F24-3594,CIAT-PM-21-0631,Megathyrsus maximus,Grass,11.0,2.0,2.0,38.57,77.18,159.31,58.41,3.67,13.6,15.15,24.14,41.32,113.48
1,309,Breeding,F24-3594,CIAT-PM-21-0631,Megathyrsus maximus,Grass,11.0,2.0,3.0,40.96,81.34,168.06,59.71,3.55,13.4,14.99,25.19,42.19,111.61
1,310,Breeding,F24-3595,CIAT-PM-21-2195,Megathyrsus maximus,Grass,11.0,2.0,1.0,35.47,74.97,154.77,56.4,3.64,13.5,14.76,22.85,40.52,93.46
1,311,Breeding,F24-3595,CIAT-PM-21-2195,Megathyrsus maximus,Grass,11.0,2.0,2.0,36.8,74.97,154.77,53.76,3.47,13.6,14.97,23.18,43.11,106.28
1,312,Breeding,F24-3595,CIAT-PM-21-2195,Megathyrsus maximus,Grass,11.0,2.0,3.0,35.47,73.2,151.18,51.67,3.42,13.7,15.04,22.74,44.0,115.28
1,313,Breeding,F24-3596,CIAT-PM-21-3522,Megathyrsus maximus,Grass,11.0,2.0,1.0,38.13,75.32,156.09,54.68,3.5,13.4,14.88,23.23,42.48,119.77
1,314,Breeding,F24-3596,CIAT-PM-21-3522,Megathyrsus maximus,Grass,11.0,2.0,2.0,36.8,75.85,157.25,55.99,3.56,13.6,15.04,23.65,42.25,114.25
1,315,Breeding,F24-3596,CIAT-PM-21-3522,Megathyrsus maximus,Grass,11.0,2.0,3.0,36.36,74.97,155.42,57.6,3.71,13.6,14.99,23.3,40.44,104.38
1,316,Breeding,F24-3582,CIAT-BR-02-1752,Brachiaria interespecifico,Grass,12.0,3.0,1.0,35.47,74.75,155.52,69.12,4.44,14.8,15.48,24.08,34.84,98.15
1,317,Breeding,F24-3582,CIAT-BR-02-1752,Brachiaria interespecifico,Grass,12.0,3.0,2.0,37.24,75.63,157.46,67.15,4.26,14.7,15.66,24.67,36.73,109.34
1,318,Breeding,F24-3582,CIAT-BR-02-1752,Brachiaria interespecifico,Grass,12.0,3.0,3.0,36.36,73.86,153.84,66.34,4.31,14.8,15.56,23.94,36.08,110.05
1,319,Breeding,F24-3583,CIAT-BR-02-1794,Brachiaria interespecifico,Grass,12.0,3.0,1.0,38.13,77.4,159.52,64.39,4.04,14.7,15.46,24.66,38.3,122.4
1,320,Breeding,F24-3583,CIAT-BR-02-1794,Brachiaria interespecifico,Grass,12.0,3.0,2.0,37.24,75.63,155.71,64.63,4.15,14.7,15.56,24.23,37.5,118.84
1,321,Breeding,F24-3583,CIAT-BR-02-1794,Brachiaria interespecifico,Grass,12.0,3.0,3.0,38.13,77.4,159.32,64.66,4.06,15.0,15.61,24.87,38.46,121.79
1,322,Breeding,F24-3584,CIAT-BR-06-0423,Brachiaria interespecifico,Grass,12.0,3.0,1.0,34.15,75.63,156.29,66.17,4.23,15.3,16.29,25.45,38.47,108.15
1,323,Breeding,F24-3584,CIAT-BR-06-0423,Brachiaria interespecifico,Grass,12.0,3.0,2.0,34.59,76.96,158.9,65.33,4.11,15.7,16.42,26.09,39.93,114.93
1,324,Breeding,F24-3584,CIAT-BR-06-0423,Brachiaria interespecifico,Grass,12.0,3.0,3.0,34.59,76.52,158.08,67.58,4.28,15.2,15.75,24.89,36.84,99.79
1,325,Breeding,F24-3585,CIAT-BR-09-1232,Brachiaria interespecifico,Grass,12.0,3.0,1.0,39.46,81.83,168.27,66.15,3.93,15.0,15.62,26.29,39.74,120.53
1,326,Breeding,F24-3585,CIAT-BR-09-1232,Brachiaria interespecifico,Grass,12.0,3.0,2.0,39.9,84.92,174.54,67.69,3.88,14.2,15.21,26.54,39.21,113.67
1,327,Breeding,F24-3585,CIAT-BR-09-1232,Brachiaria interespecifico,Grass,12.0,3.0,3.0,39.01,81.83,168.17,68.29,4.06,14.7,15.54,26.13,38.26,109.12
1,328,Breeding,F24-3586,CIAT-BR-12-4951,Brachiaria interespecifico,Grass,12.0,3.0,1.0,36.8,77.84,162.47,66.35,4.08,15.0,16.05,26.08,39.31,112.34
1,329,Breeding,F24-3586,CIAT-BR-12-4951,Brachiaria interespecifico,Grass,12.0,3.0,2.0,36.8,77.4,161.62,67.03,4.15,15.4,16.24,26.25,39.15,109.84
1,330,Breeding,F24-3586,CIAT-BR-12-4951,Brachiaria interespecifico,Grass,12.0,3.0,3.0,36.36,76.52,159.83,66.14,4.14,15.0,16.0,25.57,38.66,111.15
1,331,Breeding,F24-3587,CIAT-BR-15-0722,Brachiaria interespecifico,Grass,12.0,3.0,1.0,32.38,71.65,150.47,62.24,4.14,15.2,15.86,23.86,38.34,106.27
1,332,Breeding,F24-3587,CIAT-BR-15-0722,Brachiaria interespecifico,Grass,12.0,3.0,2.0,32.82,74.3,155.98,64.21,4.12,15.1,15.83,24.69,38.45,101.08
1,333,Breeding,F24-3587,CIAT-BR-15-0722,Brachiaria interespecifico,Grass,12.0,3.0,3.0,31.49,70.76,148.58,59.92,4.03,15.5,16.05,23.85,39.81,118.5
1,334,Breeding,F24-3588,CIAT-BR-15-6487,Brachiaria interespecifico,Grass,12.0,3.0,1.0,34.15,76.52,160.87,61.19,3.8,14.7,15.64,25.16,41.12,120.32
1,335,Breeding,F24-3588,CIAT-BR-15-6487,Brachiaria interespecifico,Grass,12.0,3.0,2.0,32.82,73.42,154.27,61.99,4.02,15.3,15.8,24.37,39.31,112.23
1,337,Breeding,F24-3589,CIAT-BR-19-0029,Brachiaria interespecifico,Grass,12.0,3.0,1.0,35.47,77.4,161.1,61.74,3.83,14.4,15.59,25.12,40.68,124.63
1,338,Breeding,F24-3589,CIAT-BR-19-0029,Brachiaria interespecifico,Grass,12.0,3.0,2.0,33.7,73.42,152.72,61.04,4.0,15.2,16.01,24.45,40.06,125.73
1,339,Breeding,F24-3589,CIAT-BR-19-0029,Brachiaria interespecifico,Grass,12.0,3.0,3.0,34.59,76.07,158.28,57.93,3.66,15.1,16.03,25.37,43.79,155.23
1,340,Breeding,F24-3590,CIAT-BR-19-0423,Brachiaria interespecifico,Grass,12.0,3.0,1.0,35.03,76.96,161.27,62.57,3.88,15.2,15.64,25.22,40.3,115.68
1,341,Breeding,F24-3590,CIAT-BR-19-0423,Brachiaria interespecifico,Grass,12.0,3.0,2.0,35.92,79.61,166.8,59.77,3.58,15.1,15.54,25.92,43.36,136.43
1,342,Breeding,F24-3590,CIAT-BR-19-0423,Brachiaria interespecifico,Grass,12.0,3.0,3.0,34.15,76.52,160.31,61.58,3.84,15.1,15.49,24.83,40.32,119.37
1,343,Breeding,F24-3591,CIAT-CIAT-6962,Megathyrsus maximus,Grass,12.0,3.0,1.0,29.28,69.44,144.99,75.7,5.22,15.6,17.1,24.8,32.76,57.24
1,344,Breeding,F24-3591,CIAT-CIAT-6962,Megathyrsus maximus,Grass,12.0,3.0,2.0,27.51,65.9,137.51,52.75,3.84,16.2,17.48,24.04,45.57,117.96
1,345,Breeding,F24-3591,CIAT-CIAT-6962,Megathyrsus maximus,Grass,12.0,3.0,3.0,29.72,68.55,143.08,54.21,3.79,16.0,17.19,24.59,45.37,112.66
1,346,Breeding,F24-3592,CIAT-Mulato-II,Brachiaria interespecifico,Grass,12.0,3.0,1.0,32.38,72.53,150.05,62.78,4.18,15.3,15.74,23.62,37.62,106.38
1,347,Breeding,F24-3592,CIAT-Mulato-II,Brachiaria interespecifico,Grass,12.0,3.0,2.0,32.82,73.42,151.73,63.21,4.17,15.3,15.85,24.05,38.05,106.27
1,348,Breeding,F24-3592,CIAT-Mulato-II,Brachiaria interespecifico,Grass,12.0,3.0,3.0,30.16,71.65,148.07,66.62,4.5,15.5,15.85,23.47,35.22,90.1
1,349,Breeding,F24-3593,CIAT-PM-21-0215,Megathyrsus maximus,Grass,12.0,3.0,1.0,29.72,66.78,139.02,56.53,4.07,15.6,17.26,24.0,42.46,110.25
1,350,Breeding,F24-3593,CIAT-PM-21-0215,Megathyrsus maximus,Grass,12.0,3.0,2.0,29.72,65.01,135.31,55.27,4.08,16.1,17.73,23.99,43.4,116.96
1,351,Breeding,F24-3593,CIAT-PM-21-0215,Megathyrsus maximus,Grass,12.0,3.0,3.0,29.28,64.57,134.33,54.5,4.06,15.5,17.52,23.54,43.19,119.26
1,352,Breeding,F24-3594,CIAT-PM-21-0631,Megathyrsus maximus,Grass,12.0,3.0,1.0,36.36,75.63,156.11,57.0,3.65,15.3,17.17,26.8,47.02,134.92
1,353,Breeding,F24-3594,CIAT-PM-21-0631,Megathyrsus maximus,Grass,12.0,3.0,2.0,35.92,75.63,156.24,58.85,3.77,15.0,16.84,26.31,44.7,121.17
1,354,Breeding,F24-3594,CIAT-PM-21-0631,Megathyrsus maximus,Grass,12.0,3.0,3.0,35.92,75.19,155.2,60.45,3.9,15.4,17.02,26.41,43.69,113.3
1,355,Breeding,F24-3595,CIAT-PM-21-2195,Megathyrsus maximus,Grass,12.0,3.0,1.0,33.26,72.09,148.92,54.68,3.67,15.3,16.97,25.27,46.22,111.18
1,356,Breeding,F24-3595,CIAT-PM-21-2195,Megathyrsus maximus,Grass,12.0,3.0,2.0,31.93,69.88,144.35,54.72,3.79,15.8,17.27,24.92,45.55,109.46
1,357,Breeding,F24-3595,CIAT-PM-21-2195,Megathyrsus maximus,Grass,12.0,3.0,3.0,33.7,72.98,150.78,52.64,3.49,15.5,17.01,25.64,48.71,123.91
1,358,Breeding,F24-3596,CIAT-PM-21-3522,Megathyrsus maximus,Grass,12.0,3.0,1.0,33.26,70.76,146.73,77.0,5.25,15.9,17.44,25.59,33.23,61.33
1,359,Breeding,F24-3596,CIAT-PM-21-3522,Megathyrsus maximus,Grass,12.0,3.0,2.0,35.03,74.75,154.96,57.0,3.68,15.3,17.21,26.67,46.79,122.81
1,360,Breeding,F24-3596,CIAT-PM-21-3522,Megathyrsus maximus,Grass,12.0,3.0,3.0,33.7,72.98,151.32,56.1,3.71,15.6,17.43,26.37,47.01,126.69
1,361,Breeding,F24-3597,CIAT-PM-21-3534,Megathyrsus maximus,Grass,13.0,1.0,1.0,33.96,73.95,151.88,62.23,4.1,15.5,17.18,26.09,41.92,88.54
1,362,Breeding,F24-3597,CIAT-PM-21-3534,Megathyrsus maximus,Grass,13.0,1.0,2.0,30.86,69.53,142.88,57.81,4.05,16.1,18.16,25.94,44.88,103.59
1,363,Breeding,F24-3597,CIAT-PM-21-3534,Megathyrsus maximus,Grass,13.0,1.0,3.0,32.63,70.41,144.58,56.35,3.9,17.0,18.88,27.29,48.44,115.76
1,364,Breeding,F24-3598,CIAT-PM-21-3537,Megathyrsus maximus,Grass,13.0,1.0,1.0,38.83,76.61,157.73,53.47,3.39,15.6,18.36,28.96,54.17,187.98
1,365,Breeding,F24-3598,CIAT-PM-21-3537,Megathyrsus maximus,Grass,13.0,1.0,2.0,41.04,80.59,165.76,64.17,3.87,15.6,18.4,30.5,47.52,116.81
1,366,Breeding,F24-3598,CIAT-PM-21-3537,Megathyrsus maximus,Grass,13.0,1.0,3.0,37.94,80.59,165.96,66.25,3.99,16.0,18.8,31.21,47.11,110.72
1,367,Breeding,F24-3599,CIAT-PM-21-3545,Megathyrsus maximus,Grass,13.0,1.0,1.0,35.73,76.61,157.59,61.2,3.88,15.6,18.16,28.62,46.76,106.21
1,368,Breeding,F24-3599,CIAT-PM-21-3545,Megathyrsus maximus,Grass,13.0,1.0,2.0,32.63,72.63,149.36,60.82,4.07,15.7,18.23,27.23,44.78,102.53
1,369,Breeding,F24-3599,CIAT-PM-21-3545,Megathyrsus maximus,Grass,13.0,1.0,3.0,37.5,74.84,154.1,61.27,3.98,15.7,18.14,27.96,45.64,103.52
1,370,Breeding,F24-3600,CIAT-PM-21-3670,Megathyrsus maximus,Grass,13.0,1.0,1.0,33.96,73.95,155.21,60.77,3.92,15.3,17.9,27.78,45.71,110.41
1,371,Breeding,F24-3600,CIAT-PM-21-3670,Megathyrsus maximus,Grass,13.0,1.0,2.0,35.29,74.84,157.14,61.11,3.89,15.1,17.64,27.71,45.35,108.69
1,372,Breeding,F24-3600,CIAT-PM-21-3670,Megathyrsus maximus,Grass,13.0,1.0,3.0,33.08,72.18,151.56,59.27,3.91,15.2,17.96,27.22,45.94,115.11
1,373,Breeding,F24-3601,CIAT-PM-21-6628,Megathyrsus maximus,Grass,13.0,1.0,1.0,36.62,75.28,159.35,62.0,3.89,15.8,18.27,29.11,46.94,107.95
1,374,Breeding,F24-3601,CIAT-PM-21-6628,Megathyrsus maximus,Grass,13.0,1.0,2.0,34.85,74.84,158.51,62.26,3.93,16.1,18.72,29.67,47.66,109.02
1,375,Breeding,F24-3601,CIAT-PM-21-6628,Megathyrsus maximus,Grass,13.0,1.0,3.0,37.5,75.72,160.36,60.87,3.8,15.4,18.13,29.07,47.75,112.54
1,376,Breeding,F24-3602,CIAT-BH-08-1149,Brachiaria humidicola,Grass,13.0,1.0,1.0,32.63,76.17,161.7,59.98,3.71,14.9,17.13,27.7,46.18,96.48
1,377,Breeding,F24-3602,CIAT-BH-08-1149,Brachiaria humidicola,Grass,13.0,1.0,2.0,32.19,78.82,167.34,59.03,3.53,15.2,17.27,28.9,48.96,104.13
1,378,Breeding,F24-3602,CIAT-BH-08-1149,Brachiaria humidicola,Grass,13.0,1.0,3.0,32.19,78.38,166.47,59.05,3.55,15.3,17.13,28.51,48.28,102.63
1,379,Breeding,F24-3603,CIAT-BH-16-0550,Brachiaria humidicola,Grass,13.0,1.0,1.0,36.62,84.57,177.6,59.83,3.37,14.7,17.14,30.44,50.87,105.0
1,380,Breeding,F24-3603,CIAT-BH-16-0550,Brachiaria humidicola,Grass,13.0,1.0,2.0,31.75,77.05,161.83,56.29,3.48,15.0,17.23,27.89,49.55,109.58
1,381,Breeding,F24-3603,CIAT-BH-16-0550,Brachiaria humidicola,Grass,13.0,1.0,3.0,36.17,83.69,175.81,57.99,3.3,15.3,17.57,30.89,53.27,113.8
1,382,Breeding,F24-3604,CIAT-BH-16-0562,Brachiaria humidicola,Grass,13.0,1.0,1.0,35.29,81.48,169.9,57.46,3.38,14.7,16.91,28.73,50.0,106.2
1,384,Breeding,F24-3604,CIAT-BH-16-0562,Brachiaria humidicola,Grass,13.0,1.0,3.0,33.52,80.59,168.15,57.21,3.4,15.1,17.14,28.83,50.39,107.58
1,385,Breeding,F24-3605,CIAT-BH-16-3249,Brachiaria humidicola,Grass,13.0,1.0,1.0,37.06,84.13,174.58,62.44,3.58,14.9,17.31,30.21,48.38,94.16
1,386,Breeding,F24-3605,CIAT-BH-16-3249,Brachiaria humidicola,Grass,13.0,1.0,2.0,33.96,81.92,170.02,63.39,3.73,15.1,17.32,29.46,46.47,89.17
1,387,Breeding,F24-3605,CIAT-BH-16-3249,Brachiaria humidicola,Grass,13.0,1.0,3.0,35.29,81.92,169.99,63.02,3.71,15.1,17.32,29.44,46.72,90.12
1,388,Breeding,F24-3606,CIAT-BH-16-B-0733,Brachiaria humidicola,Grass,13.0,1.0,1.0,33.08,76.17,157.52,58.99,3.74,15.2,17.41,27.42,46.48,98.55
1,389,Breeding,F24-3606,CIAT-BH-16-B-0733,Brachiaria humidicola,Grass,13.0,1.0,2.0,36.17,82.36,170.34,61.51,3.61,14.9,17.37,29.58,48.09,97.49
1,390,Breeding,F24-3606,CIAT-BH-16-B-0733,Brachiaria humidicola,Grass,13.0,1.0,3.0,34.4,79.26,163.96,59.99,3.66,15.1,17.36,28.47,47.46,98.76
1,391,Breeding,F24-3607,CIAT-BH-16-B-0741,Brachiaria humidicola,Grass,13.0,1.0,1.0,34.4,76.17,157.35,61.16,3.89,15.0,17.52,27.57,45.08,102.7
1,392,Breeding,F24-3607,CIAT-BH-16-B-0741,Brachiaria humidicola,Grass,13.0,1.0,2.0,32.19,73.07,151.04,58.45,3.87,15.3,17.65,26.66,45.61,110.45
1,393,Breeding,F24-3607,CIAT-BH-16-B-0741,Brachiaria humidicola,Grass,13.0,1.0,3.0,34.85,80.15,165.51,62.97,3.8,14.9,17.78,29.43,46.74,102.7
1,394,Breeding,F24-3608,CIAT-BH-16-B-1194,Brachiaria humidicola,Grass,13.0,1.0,1.0,37.06,86.34,177.7,60.88,3.43,14.8,17.03,30.25,49.7,105.6
1,395,Breeding,F24-3608,CIAT-BH-16-B-1194,Brachiaria humidicola,Grass,13.0,1.0,2.0,38.39,87.23,179.34,57.54,3.21,14.5,16.85,30.22,52.52,119.37
1,396,Breeding,F24-3608,CIAT-BH-16-B-1194,Brachiaria humidicola,Grass,13.0,1.0,3.0,37.94,88.11,181.34,59.05,3.26,14.3,16.75,30.37,51.44,113.25
1,397,Breeding,F24-3609,CIAT-BH-16-B-1618,Brachiaria humidicola,Grass,13.0,1.0,1.0,29.54,69.09,142.43,57.9,4.07,15.2,17.26,24.59,42.46,101.23
1,398,Breeding,F24-3609,CIAT-BH-16-B-1618,Brachiaria humidicola,Grass,13.0,1.0,2.0,31.75,71.74,147.88,58.01,3.92,15.2,17.15,25.36,43.72,103.96
1,399,Breeding,F24-3609,CIAT-BH-16-B-1618,Brachiaria humidicola,Grass,13.0,1.0,3.0,34.85,83.69,172.44,58.79,3.41,14.0,16.57,28.57,48.59,113.47
1,400,Breeding,F24-3610,CIAT-BH-16-B-1707,Brachiaria humidicola,Grass,13.0,1.0,1.0,32.19,73.51,151.85,55.55,3.66,15.0,17.14,26.02,46.85,107.83
1,401,Breeding,F24-3610,CIAT-BH-16-B-1707,Brachiaria humidicola,Grass,13.0,1.0,2.0,35.73,81.03,167.43,57.02,3.41,14.3,16.76,28.06,49.21,109.57
1,402,Breeding,F24-3610,CIAT-BH-16-B-1707,Brachiaria humidicola,Grass,13.0,1.0,3.0,33.96,81.03,167.32,57.44,3.43,14.3,16.68,27.91,48.59,107.24
1,403,Breeding,F24-3611,CIAT-CIAT-16888,Brachiaria humidicola,Grass,13.0,1.0,1.0,35.29,78.38,169.57,56.21,3.31,15.2,17.23,29.22,51.99,111.5
1,404,Breeding,F24-3611,CIAT-CIAT-16888,Brachiaria humidicola,Grass,13.0,1.0,2.0,37.06,81.03,175.42,55.93,3.19,14.6,16.88,29.61,52.94,114.22
1,405,Breeding,F24-3611,CIAT-CIAT-16888,Brachiaria humidicola,Grass,13.0,1.0,3.0,36.62,81.03,175.28,55.87,3.19,15.0,17.14,30.04,53.76,116.1
1,451,Breeding,F24-3597,CIAT-PM-21-3534,Megathyrsus maximus,Grass,14.0,2.0,1.0,40.53,80.03,164.42,60.7,3.69,16.3,18.22,29.97,49.37,107.29
1,452,Breeding,F24-3597,CIAT-PM-21-3534,Megathyrsus maximus,Grass,14.0,2.0,2.0,40.09,78.7,161.69,61.74,3.82,17.9,19.27,31.16,50.47,107.55
1,453,Breeding,F24-3597,CIAT-PM-21-3534,Megathyrsus maximus,Grass,14.0,2.0,3.0,39.65,81.35,167.15,59.22,3.54,17.7,19.14,31.98,54.01,120.93
1,454,Breeding,F24-3598,CIAT-PM-21-3537,Megathyrsus maximus,Grass,14.0,2.0,1.0,48.5,89.32,183.83,64.35,3.5,17.8,19.58,36.0,55.94,136.92
1,456,Breeding,F24-3598,CIAT-PM-21-3537,Megathyrsus maximus,Grass,14.0,2.0,3.0,47.17,87.55,180.18,65.47,3.63,17.7,19.45,35.05,53.54,127.91
1,461,Breeding,F24-3600,CIAT-PM-21-3670,Megathyrsus maximus,Grass,14.0,2.0,2.0,23.28,60.11,126.27,62.06,4.92,18.0,19.9,25.13,40.49,95.0
1,462,Breeding,F24-3600,CIAT-PM-21-3670,Megathyrsus maximus,Grass,14.0,2.0,3.0,41.42,76.04,159.73,60.11,3.76,17.7,19.29,30.82,51.27,125.81
1,463,Breeding,F24-3601,CIAT-PM-21-6628,Megathyrsus maximus,Grass,14.0,2.0,1.0,44.96,82.24,174.12,58.9,3.38,17.2,19.1,33.26,56.47,139.38
1,464,Breeding,F24-3601,CIAT-PM-21-6628,Megathyrsus maximus,Grass,14.0,2.0,2.0,14.87,49.94,105.73,60.89,5.76,18.5,20.68,21.86,35.9,84.55
1,465,Breeding,F24-3601,CIAT-PM-21-6628,Megathyrsus maximus,Grass,14.0,2.0,3.0,44.07,80.91,171.31,59.92,3.5,18.1,19.74,33.81,56.43,135.9
1,466,Breeding,F24-3602,CIAT-BH-08-1149,Brachiaria humidicola,Grass,14.0,2.0,1.0,40.98,76.04,161.57,58.31,3.61,17.0,18.2,29.41,50.43,108.74
1,467,Breeding,F24-3602,CIAT-BH-08-1149,Brachiaria humidicola,Grass,14.0,2.0,2.0,38.76,83.57,177.56,58.18,3.28,17.5,18.47,32.79,56.35,121.82
1,468,Breeding,F24-3602,CIAT-BH-08-1149,Brachiaria humidicola,Grass,14.0,2.0,3.0,41.86,84.01,178.5,57.93,3.25,17.7,18.5,33.03,57.01,123.89
