trial,field,plot,rep,X,Y,lab_delivery_date,sampling_date,material,requisitioner,id,genotype,state,comercial_name,type,biomass_g,dry_biomass_g,dry_matter_pct,height_cm,leaf_number,cover_m2,yield_g_m2,yield_kgDM_ha_cut,yield_ton_ha_cut,yield_ton_ha_year
,LLANOS,2127,,,,,3/12/2026 0:00,Interespecific U.,Breeding,CIAT-Mulato-II,CIAT_36087,,Mulato II,hybrid,236.9,81.4,0.343604897,,,0.4826985,,,,0
,QUILICHAO,252,,,,,3/26/2026 0:00,Interespecific U.,Breeding,CIAT-Mulato-II,CIAT_36087,,Mulato II,hybrid,497.9,86.1,0.17292629,41,2.5,0.8729104,,,,0
,QUILICHAO,2127,,,,,3/26/2026 0:00,Interespecific U.,Breeding,CIAT-Mulato-II,CIAT_36087,,Mulato II,hybrid,263,59.8,0.227376426,34,2,0.6235981,,,,0
FM2410,O4E,501,3,1,81,2/28/2025 0:00,2/3/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-0185,PM21_185,,,hybrid,255.4,64.7,0.253328113,69,,0.74,87.43243243,874.3243243,0.874324324,5.245945946
FM2410,O4E,190,1,1,18,2/28/2025 0:00,2/3/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-0185,PM21_185,,,hybrid,494.5,108.6,0.219615774,78,,1,108.6,1086,1.086,6.516
FM2410,O4E,356,2,5,52,2/28/2025 0:00,2/3/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-0185,PM21_185,,,hybrid,521.7,132.2,0.253402339,68,,1.45,91.17241379,911.7241379,0.911724138,5.470344828
SOC-BEF_METANO,M2N,516,3,20,5,11/28/2024 0:00,11/21/2024 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-0215,PM21_215,,,hybrid,923.3,231.0348409,0.250227273,60,,0.637186258,362.5860382,3625.860382,3.625860382,21.75516229
SOC-BEF_METANO,M2N,258,2,10,3,11/28/2024 0:00,11/21/2024 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-0215,PM21_215,,,hybrid,1138.9,313.7386063,0.275475113,73,,0.78867264,397.8058708,3978.058708,3.978058708,23.86835225
SOC-BEF_METANO,M2N,68,1,3,16,11/28/2024 0:00,11/21/2024 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-0215,PM21_215,,,hybrid,1456.4,340.1413273,0.233549387,74,,0.812614965,418.5762532,4185.762532,4.185762532,25.11457519
SOC-BEF_METANO,M2N,320,2,13,8,11/28/2024 0:00,11/21/2024 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-2195,PM21_2195,,,hybrid,324.1,85.04831034,0.262413793,67,,0.4445796,191.3005238,1913.005238,1.913005238,11.47803143
SOC-BEF_METANO,M2N,99,1,4,6,11/28/2024 0:00,11/21/2024 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-2195,PM21_2195,,,hybrid,852.4,194.3284545,0.227978009,80,,0.528778259,367.5046226,3675.046226,3.675046226,22.05027735
SOC-BEF_METANO,M2N,491,3,19,23,11/28/2024 0:00,11/21/2024 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-2195,PM21_2195,,,hybrid,153.2,42.22991304,0.275652174,71,,0.859075536,49.15739219,491.5739219,0.491573922,2.949443531
FM2410,O4E,113,1,3,3,5/20/2025 0:00,4/1/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-2580,PM21_2580,,,hybrid,486,110.2,0.226748971,71,,0.92787569,118.7659092,847.1318207,0.847131821,5.082790924
FM2410,O4E,491,3,1,79,5/20/2025 0:00,4/1/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-2580,PM21_2580,,,hybrid,617.3,141.9,0.229872023,73,,0.722222997,196.4767123,1352.600715,1.352600715,8.115604287
FM2410,O4E,266,2,5,34,5/20/2025 0:00,4/1/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-2580,PM21_2580,,,hybrid,708.9,157.6,0.222316265,72,,1.071954504,147.021165,1011.841983,1.011841983,6.071051897
FM2410,O4E,468,3,3,74,2/28/2025 0:00,2/5/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-2627,PM21_2627,,,hybrid,468.2,95.2,0.203331909,80,,0.59,161.3559322,1613.559322,1.613559322,9.681355932
FM2410,O4E,172,1,2,15,2/28/2025 0:00,2/5/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-2627,PM21_2627,,,hybrid,361.6,71.3,0.197179204,73,,0.63,113.1746032,1131.746032,1.131746032,6.79047619
FM2410,O4E,366,2,5,54,2/28/2025 0:00,2/5/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-2627,PM21_2627,,,hybrid,674.1,128.1,0.190031153,72,,1.31,97.78625954,977.8625954,0.977862595,5.867175573
SOC-BEF_METANO,M2N,173,1,7,17,11/28/2024 0:00,11/21/2024 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-3522,PM21_3522,,,hybrid,973.3,205.6019977,0.211242163,97,,0.530825372,387.3251139,3873.251139,3.873251139,23.23950683
SOC-BEF_METANO,M2N,251,2,10,10,11/28/2024 0:00,11/21/2024 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-3522,PM21_3522,,,hybrid,666,151.4494488,0.227401575,82,,0.577730968,262.1452842,2621.452842,2.621452842,15.72871705
SOC-BEF_METANO,M2N,431,3,17,15,11/28/2024 0:00,11/21/2024 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-3522,PM21_3522,,,hybrid,487.2,89.9696,0.184666667,86,,0.810656856,110.98358,1109.8358,1.1098358,6.659014798
SOC-BEF_METANO,M2N,505,3,20,16,11/28/2024 0:00,11/21/2024 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-3534,PM21_3534,,,hybrid,747.2,198.5868169,0.265774648,68,,0.787159556,252.2828001,2522.828001,2.522828001,15.13696801
SOC-BEF_METANO,M2N,97,1,4,8,11/28/2024 0:00,11/21/2024 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-3534,PM21_3534,,,hybrid,1586.9,335.6609902,0.211519938,77,,0.787337566,426.3241139,4263.241139,4.263241139,25.57944683
SOC-BEF_METANO,M2N,214,2,9,6,11/28/2024 0:00,11/21/2024 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-3534,PM21_3534,,,hybrid,1263.4,320.5749106,0.253739837,76,,0.975137958,328.7482637,3287.482637,3.287482637,19.72489582
FM2410,O4E,345,2,5,49,5/20/2025 0:00,4/1/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-3535,PM21_3535,,,hybrid,1226.9,256,0.208655962,104,,1.512725939,169.2309184,1096.413947,1.096413947,6.578483683
FM2410,O4E,381,3,1,57,5/20/2025 0:00,4/1/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-3535,PM21_3535,,,hybrid,1285.2,277.8,0.216153128,99,,1.476757039,188.1148981,1312.406327,1.312406327,7.874437962
FM2410,O4E,104,1,4,1,5/20/2025 0:00,4/1/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-3535,PM21_3535,,,hybrid,1854.5,386.3,0.208304125,113,,1.826082119,211.5457986,2115.457986,2.115457986,12.69274791
SOC-BEF_METANO,M2N,45,1,2,8,11/28/2024 0:00,11/21/2024 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-3537,PM21_3537,,,hybrid,623.5,155.0525106,0.248680851,70,,0.457396309,338.9894225,3389.894225,3.389894225,20.33936535
SOC-BEF_METANO,M2N,371,3,15,7,11/28/2024 0:00,11/21/2024 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-3537,PM21_3537,,,hybrid,646.2,143.9016807,0.222689076,81,,0.459799442,312.9661925,3129.661925,3.129661925,18.77797155
SOC-BEF_METANO,M2N,206,2,8,3,11/28/2024 0:00,11/21/2024 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-3537,PM21_3537,,,hybrid,820.6,202.8333752,0.247176913,84,,0.657390376,308.5432683,3085.432683,3.085432683,18.5125961
SOC-BEF_METANO,M2N,445,3,18,24,11/28/2024 0:00,11/21/2024 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-3545,PM21_3545,,,hybrid,541.1,143.82438,0.2658,82,,0.72307601,198.9063086,1989.063086,1.989063086,11.93437852
SOC-BEF_METANO,M2N,57,1,3,5,11/28/2024 0:00,11/21/2024 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-3545,PM21_3545,,,hybrid,1121.1,255.0771002,0.22752395,80,,0.777369014,328.1287209,3281.287209,3.281287209,19.68772325
SOC-BEF_METANO,M2N,296,2,12,17,11/28/2024 0:00,11/21/2024 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-3545,PM21_3545,,,hybrid,839.5,215.7196203,0.256962025,76,,0.778971103,276.9289123,2769.289123,2.769289123,16.61573474
FM2410,O4E,520,3,1,84,2/28/2025 0:00,2/3/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-3550,PM21_3550,,,hybrid,101.1,27.5,0.272007913,51,,0.26,105.7692308,1057.692308,1.057692308,6.346153846
FM2410,O4E,360,2,1,52,2/28/2025 0:00,2/3/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-3550,PM21_3550,,,hybrid,241.1,58.7,0.243467441,61,,0.68,86.32352941,863.2352941,0.863235294,5.179411765
FM2410,O4E,125,1,5,5,2/28/2025 0:00,2/3/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-3550,PM21_3550,,,hybrid,257.3,65.3,0.253789351,69,,1.68,38.86904762,388.6904762,0.388690476,2.332142857
FM2410,O4E,505,3,5,81,2/28/2025 0:00,2/3/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-3595,PM21_3595,,,hybrid,345.9,89.5,0.258745302,73,,0.88,101.7045455,1017.045455,1.017045455,6.102272727
FM2410,O4E,314,2,4,43,2/28/2025 0:00,2/3/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-3595,PM21_3595,,,hybrid,691.8,147.7,0.213501012,85,,1.68,87.91666667,879.1666667,0.879166667,5.275
FM2410,O4E,126,1,5,6,2/28/2025 0:00,2/3/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-3595,PM21_3595,,,hybrid,603.4,132.5,0.219588996,78,,2.17,61.05990783,610.5990783,0.610599078,3.66359447
FM2410,O4E,466,3,5,74,5/20/2025 0:00,4/2/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-3641,PM21_3641,,,hybrid,826,204.2,0.247215496,81,,0.79924115,255.4923505,1482.872002,1.482872002,8.897232011
FM2410,O4E,240,1,1,28,5/20/2025 0:00,4/2/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-3641,PM21_3641,,,hybrid,1102.8,254.7,0.230957563,85,,1.304634676,195.227066,1312.892725,1.312892725,7.877356351
FM2410,O4E,329,2,2,46,5/20/2025 0:00,4/2/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-3641,PM21_3641,,,hybrid,1239.8,276.6,0.2231005,89,,1.287767904,214.7902577,1484.069932,1.484069932,8.904419594
FM2410,O4E,483,3,3,77,5/20/2025 0:00,4/2/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-3662,PM21_3662,,,hybrid,818.6,208.3,0.254458832,77,,1.223552241,170.2420159,1139.579123,1.139579123,6.837474738
FM2410,O4E,193,1,3,19,5/20/2025 0:00,4/2/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-3662,PM21_3662,,,hybrid,925.8,217.4,0.234823936,83,,1.637702626,132.7469326,891.9168994,0.891916899,5.351501397
FM2410,O4E,350,2,1,50,5/20/2025 0:00,4/2/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-3662,PM21_3662,,,hybrid,1307.9,285.4,0.218212402,94,,1.481024536,192.7044374,1372.354329,1.372354329,8.234125975
SOC-BEF_METANO,M2N,60,1,3,8,11/28/2024 0:00,11/21/2024 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-3670,PM21_3670,,,hybrid,853,195.1612511,0.228793964,81,,0.427312645,456.7177062,4567.177062,4.567177062,27.40306237
SOC-BEF_METANO,M2N,477,3,19,9,11/28/2024 0:00,11/21/2024 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-3670,PM21_3670,,,hybrid,333,93.71571429,0.281428571,80,,0.546134219,171.5983197,1715.983197,1.715983197,10.29589918
SOC-BEF_METANO,M2N,277,2,11,17,11/28/2024 0:00,11/21/2024 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-3670,PM21_3670,,,hybrid,664,161.006281,0.242479339,74,,0.755295793,213.1698369,2131.698369,2.131698369,12.79019021
FM2410,O4E,281,2,1,37,2/28/2025 0:00,2/3/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-3684,PM21_3684,,,hybrid,320.5,79.9,0.249297972,63,,1.3,61.46153846,614.6153846,0.614615385,3.687692308
FM2410,O4E,143,1,3,9,2/28/2025 0:00,2/3/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-3684,PM21_3684,,,hybrid,312.1,70.6,0.226209548,67,,1.42,49.71830986,497.1830986,0.497183099,2.983098592
FM2410,O4E,388,3,3,58,2/28/2025 0:00,2/3/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-3684,PM21_3684,,,hybrid,369.3,86.7,0.234768481,60,,1.66,52.22891566,522.2891566,0.522289157,3.13373494
FM2410,O4E,443,3,3,69,5/20/2025 0:00,4/2/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-4448,PM21_4448,,,hybrid,402.2,109.8,0.272998508,75,,0.512506021,214.2413855,1396.909556,1.396909556,8.381457335
FM2410,O4E,378,2,3,56,5/20/2025 0:00,4/2/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-4448,PM21_4448,,,hybrid,584.7,161.6,0.27638105,73,,0.91060249,177.4649222,1248.65122,1.24865122,7.49190732
FM2410,O4E,199,1,2,20,5/20/2025 0:00,4/2/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-4448,PM21_4448,,,hybrid,910.9,228.2,0.250521462,84,,1.157304436,197.1823427,1326.227585,1.326227585,7.957365508
FM2410,O4E,182,1,2,17,2/28/2025 0:00,2/5/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-4449,PM21_4449,,,hybrid,546.7,137.8,0.252057801,72,,1.1,125.2727273,1252.727273,1.252727273,7.516363636
FM2410,O4E,408,3,3,62,2/28/2025 0:00,2/5/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-4449,PM21_4449,,,hybrid,360.5,102,0.282940361,68,,1.4,72.85714286,728.5714286,0.728571429,4.371428571
FM2410,O4E,262,2,2,33,2/28/2025 0:00,2/5/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-4449,PM21_4449,,,hybrid,455.6,127.3,0.279411765,75,,1.63,78.09815951,780.9815951,0.780981595,4.685889571
FM2410,O4E,475,3,5,75,2/28/2025 0:00,2/5/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-0047,PM21_47,,,hybrid,699.8,150.8,0.21549014,64,,1.26,119.6825397,1196.825397,1.196825397,7.180952381
FM2410,O4E,372,2,2,55,2/28/2025 0:00,2/5/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-0047,PM21_47,,,hybrid,863.1,193.4,0.224076005,66,,1.7,113.7647059,1137.647059,1.137647059,6.825882353
FM2410,O4E,147,1,4,10,2/28/2025 0:00,2/5/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-0047,PM21_47,,,hybrid,812.2,173.1,0.213124846,66,,2.23,77.62331839,776.2331839,0.776233184,4.657399103
FM2410,O4E,482,3,2,77,5/20/2025 0:00,4/2/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-4852,PM21_4852,,,hybrid,664.9,180.8,0.27192059,82,,1.247734722,144.9025958,988.0343572,0.988034357,5.928206143
FM2410,O4E,231,1,1,27,5/20/2025 0:00,4/2/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-4852,PM21_4852,,,hybrid,775.9,200.7,0.258667354,85,,1.239809371,161.879725,1058.570589,1.058570589,6.351423537
FM2410,O4E,339,2,2,48,5/20/2025 0:00,4/2/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-4852,PM21_4852,,,hybrid,982.3,244.9,0.249312837,90,,1.208514396,202.6454967,1434.879742,1.434879742,8.609278454
FM2410,O4E,516,3,5,84,5/20/2025 0:00,4/2/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-4926,PM21_4926,,,hybrid,710.8,189.6,0.266741699,83,,1.040253101,182.2633356,2017.934783,2.017934783,12.1076087
FM2410,O4E,171,1,1,15,5/20/2025 0:00,4/2/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-4926,PM21_4926,,,hybrid,772.4,186.1,0.240937338,74,,1.299960751,143.1581683,977.6800323,0.977680032,5.866080194
FM2410,O4E,250,2,1,30,5/20/2025 0:00,4/2/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-4926,PM21_4926,,,hybrid,830.3,274,0.330001204,84,,1.300976822,210.6109773,1491.449495,1.491449495,8.948696972
FM2410,O4E,340,2,1,48,2/28/2025 0:00,2/5/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-0052,PM21_52,,,hybrid,524.5,122.8,0.234127741,66,,1.32,93.03030303,930.3030303,0.93030303,5.581818182
FM2410,O4E,422,3,2,65,2/28/2025 0:00,2/5/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-0052,PM21_52,,,hybrid,663,147.2,0.222021116,63,,1.52,96.84210526,968.4210526,0.968421053,5.810526316
FM2410,O4E,223,1,3,25,2/28/2025 0:00,2/5/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-0052,PM21_52,,,hybrid,684.9,152.6,0.222806249,82,,2.09,73.01435407,730.1435407,0.730143541,4.380861244
FM2410,O4E,519,3,2,84,2/28/2025 0:00,2/3/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-0053,PM21_53,,,hybrid,393.8,97.4,0.247333672,40,,1.07,91.02803738,910.2803738,0.910280374,5.461682243
FM2410,O4E,108,1,3,2,2/28/2025 0:00,2/3/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-0053,PM21_53,,,hybrid,517.1,111.2,0.215045446,63,,1.55,71.74193548,717.4193548,0.717419355,4.304516129
FM2410,O4E,258,2,3,32,2/28/2025 0:00,2/3/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-0053,PM21_53,,,hybrid,419.3,103,0.245647508,66,,1.84,55.97826087,559.7826087,0.559782609,3.358695652
FM2410,O4E,271,2,1,35,2/28/2025 0:00,2/5/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-0055,PM21_55,,,hybrid,347.7,94.4,0.271498418,64,,1.28,73.75,737.5,0.7375,4.425
FM2410,O4E,151,1,1,11,2/28/2025 0:00,2/5/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-0055,PM21_55,,,hybrid,305.4,59.4,0.194499018,55,,1.36,43.67647059,436.7647059,0.436764706,2.620588235
FM2410,O4E,451,3,1,71,2/28/2025 0:00,2/5/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-0055,PM21_55,,,hybrid,602.1,140.3,0.233017771,67,,1.48,94.7972973,947.972973,0.947972973,5.687837838
FM2410,O4E,458,3,3,72,2/28/2025 0:00,2/5/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-0059,PM21_59,,,hybrid,1090.6,224,0.205391528,64,,1.14,196.4912281,1964.912281,1.964912281,11.78947368
FM2410,O4E,336,2,5,48,2/28/2025 0:00,2/5/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-0059,PM21_59,,,hybrid,670.8,144.8,0.215861658,70,,1.55,93.41935484,934.1935484,0.934193548,5.60516129
FM2410,O4E,146,1,5,10,2/28/2025 0:00,2/5/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-0059,PM21_59,,,hybrid,460.4,105.4,0.228931364,62,,2.18,48.34862385,483.4862385,0.483486239,2.900917431
FM2410,O4E,232,1,2,27,2/28/2025 0:00,2/3/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-6080,PM21_6080,,,hybrid,274.1,67.1,0.244801167,60,,0.75,89.46666667,894.6666667,0.894666667,5.368
FM2410,O4E,256,2,5,32,2/28/2025 0:00,2/3/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-6080,PM21_6080,,,hybrid,218.4,53.5,0.24496337,61,,0.76,70.39473684,703.9473684,0.703947368,4.223684211
FM2410,O4E,394,3,4,59,2/28/2025 0:00,2/3/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-6080,PM21_6080,,,hybrid,191.6,48.4,0.252609603,54,,1.06,45.66037736,456.6037736,0.456603774,2.739622642
FM2410,O4E,486,3,5,78,5/20/2025 0:00,4/1/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-6106,PM21_6106,,,hybrid,496.9,121.6,0.244717247,66,,1.040253101,116.8946287,2117.608476,2.117608476,12.70565086
FM2410,O4E,289,2,2,38,5/20/2025 0:00,4/1/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-6106,PM21_6106,,,hybrid,819.9,177.4,0.21636785,62,,1.027044183,172.7286936,1245.539438,1.245539438,7.473236625
FM2410,O4E,106,1,5,2,5/20/2025 0:00,4/1/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-6106,PM21_6106,,,hybrid,993.7,214.2,0.215558015,57,,1.707201856,125.4684672,898.7657276,0.898765728,5.392594365
FM2410,O4E,414,3,4,63,2/28/2025 0:00,2/5/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-0062,PM21_62,,,hybrid,384.5,94.7,0.246293888,65,,1.65,57.39393939,573.9393939,0.573939394,3.443636364
FM2410,O4E,253,2,3,31,2/28/2025 0:00,2/5/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-0062,PM21_62,,,hybrid,543,122.3,0.225230203,73,,1.76,69.48863636,694.8863636,0.694886364,4.169318182
FM2410,O4E,213,1,3,23,2/28/2025 0:00,2/5/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-0062,PM21_62,,,hybrid,644.2,149.8,0.232536479,68,,2.18,68.71559633,687.1559633,0.687155963,4.12293578
SOC-BEF_METANO,M2N,518,3,20,3,11/28/2024 0:00,11/21/2024 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-0631,PM21_631,,,hybrid,349.5,98.76193548,0.282580645,67,,0.42126031,234.4439605,2344.439605,2.344439605,14.06663763
SOC-BEF_METANO,M2N,360,2,14,5,11/28/2024 0:00,11/21/2024 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-0631,PM21_631,,,hybrid,618.6,161.7876923,0.261538462,57,,0.632736011,255.6954077,2556.954077,2.556954077,15.34172446
SOC-BEF_METANO,M2N,9,1,1,9,11/28/2024 0:00,11/21/2024 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-0631,PM21_631,,,hybrid,664.7,176.6897297,0.26581876,82,,0.686672996,257.3127686,2573.127686,2.573127686,15.43876612
FM2410,O4E,288,2,3,38,5/20/2025 0:00,4/1/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-0065,PM21_65,,,hybrid,714,167,0.233893557,68,,1.261553282,132.3764936,861.2146085,0.861214609,5.167287651
FM2410,O4E,148,1,3,10,5/20/2025 0:00,4/1/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-0065,PM21_65,,,hybrid,741.2,171.7,0.231651376,67,,1.499313807,114.5190548,773.874747,0.773874747,4.643248482
FM2410,O4E,446,3,5,70,5/20/2025 0:00,4/1/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-0065,PM21_65,,,hybrid,1317.5,287.9,0.218519924,74,,0.975224581,295.2140518,1898.920015,1.898920015,11.39352009
FM2410,O4E,484,3,4,77,2/28/2025 0:00,2/5/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-6529,PM21_6529,,,hybrid,588.8,136.6,0.231997283,57,,1.05,130.0952381,1300.952381,1.300952381,7.805714286
FM2410,O4E,170,1,1,14,2/28/2025 0:00,2/5/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-6529,PM21_6529,,,hybrid,207,43.3,0.209178744,70,,1.56,27.75641026,277.5641026,0.277564103,1.665384615
FM2410,O4E,278,2,3,36,2/28/2025 0:00,2/5/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-6529,PM21_6529,,,hybrid,288,73.1,0.253819444,68,,1.86,39.30107527,393.0107527,0.393010753,2.358064516
FM2410,O4E,456,3,5,72,5/20/2025 0:00,4/1/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-6598,PM21_6598,,,hybrid,808,173.5,0.214727723,79,,0.845980398,205.0874941,1315.278045,1.315278045,7.891668268
FM2410,O4E,325,2,5,45,5/20/2025 0:00,4/1/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-6598,PM21_6598,,,hybrid,874.8,192.6,0.220164609,71,,1.132309099,170.0948974,1070.312248,1.070312248,6.421873491
FM2410,O4E,130,1,1,6,5/20/2025 0:00,4/1/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-6598,PM21_6598,,,hybrid,1167.1,233.5,0.200068546,72,,1.925047397,121.2957148,882.8347505,0.882834751,5.297008503
SOC-BEF_METANO,M2N,497,3,20,24,11/28/2024 0:00,11/21/2024 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-6628,PM21_6628,,,hybrid,136.8,36.5256,0.267,70,,0.369904468,98.74333283,987.4333283,0.987433328,5.92459997
SOC-BEF_METANO,M2N,341,2,14,24,11/28/2024 0:00,11/21/2024 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-6628,PM21_6628,,,hybrid,502.6,135.3236989,0.269247312,96,,0.522903934,258.7926579,2587.926579,2.587926579,15.52755948
SOC-BEF_METANO,M2N,36,1,2,17,11/28/2024 0:00,11/21/2024 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-6628,PM21_6628,,,hybrid,1126.5,254.3010536,0.225744388,89,,0.824808639,308.3152159,3083.152159,3.083152159,18.49891295
FM2410,O4E,405,3,5,61,5/20/2025 0:00,4/1/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-6629,PM21_6629,,,hybrid,404.4,96.8,0.239366963,72,,0.606797374,159.5260693,1689.991148,1.689991148,10.13994689
FM2410,O4E,365,2,5,53,5/20/2025 0:00,4/1/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-6629,PM21_6629,,,hybrid,479.8,119.6,0.249270529,73,,0.361111498,331.1996448,1705.813533,1.705813533,10.2348812
FM2410,O4E,152,1,2,11,5/20/2025 0:00,4/1/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-6629,PM21_6629,,,hybrid,588.5,152.2,0.258623619,72,,0.606797374,250.82508,1334.335312,1.334335312,8.006011875
FM2410,O4E,211,1,1,23,2/28/2025 0:00,2/5/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-6638,PM21_6638,,,hybrid,352.1,85.3,0.242260721,62,,0.92,92.7173913,927.173913,0.927173913,5.563043478
FM2410,O4E,399,3,2,60,2/28/2025 0:00,2/5/2025 0:00,Megathyrsus maximus,Breeding,CIAT-PM-21-6638,PM21_6638,,,hybrid,420,88.9,0.211666667,64,,1.29,68.91472868,689.1472868,0.689147287,4.134883721
