subset,id,no,requisitioner,id_lab,tax_order,family,genus,species,tax_name,functional_group,set_ciat,batch,run,replication,syrange,net_gas_8h_ml,net_gas_24h_ml,ch4_8h_ml,ch4_24h_ml,ch4_percentage_in_gas_8h,ch4_percentage_in_gas_24h,gas_ml_g_dm_incubated_24h,ch4_ml_g_ndf_digested_24h,methane_intensity,tddm
3,CIAT-822,24,Genetic bank,F25-1652,Fabales,Fabaceae,Calopogonium,mucunoides,Calopogonium mucunoides,Herbaceous_legumes,23,46,1,1,24,43.04,80.23,5.83,11.81,13.54,14.72,170.53,-569.93,48.95,51.7
3,CIAT-8434,59,Genetic bank,F25-1663,Fabales,Fabaceae,Dioclea,sericea,Dioclea sericea,Herbaceous_legumes,23,46,1,1,59,34.76,65.67,4.72,9.8,13.52,14.96,141.91,-116.83,63.71,38.59
3,CIAT-852,27,Genetic bank,F25-1653,Fabales,Fabaceae,Dioclea,sericea,Dioclea sericea,Herbaceous_legumes,23,46,1,1,27,20.93,40.17,2.47,5.19,11.81,12.93,85.65,-190.72,41.49,28.48
3,CIAT-8702,62,Genetic bank,F25-1664,Fabales,Fabaceae,Calopogonium,caeruleum,Calopogonium caeruleum,Herbaceous_legumes,23,46,1,1,62,35.21,68.78,4.99,10.67,14.17,15.53,147.86,-546.77,50.56,46.88
3,CIAT-8816,65,Genetic bank,F25-1665,Fabales,Fabaceae,Crotalaria,micans,Crotalaria micans,Herbaceous_legumes,23,46,1,1,65,55.37,99.78,7.59,14.74,13.71,14.77,213.47,1755.53,46.81,68.2
3,CIAT-8826,68,Genetic bank,F25-1666,Fabales,Fabaceae,Zapoteca,formosa,Zapoteca formosa,Shrub_Trees,23,46,1,1,68,43.65,95.89,4.76,11.31,10.9,11.8,204.56,166.1,36.29,67.6
3,CIAT-907,30,Genetic bank,F25-1654,Fabales,Fabaceae,Dioclea,virgata,Dioclea virgata,Herbaceous_legumes,23,46,1,1,30,30.15,71.92,4.0,10.74,13.26,14.93,154.64,91.88,52.97,45.26
3,CIAT-9432,1002,Breeding,F25-2635,Fabales,Fabaceae,Clitoria ,ternatea,Clitoria ternatea ,Herbaceous_legumes,26,55,1,1,147,49.61,84.52,7.57,13.71,15.25,16.21,177.13,100.01,60.36,48.13
3,CIAT-9578,71,Genetic bank,F25-1667,Fabales,Fabaceae,Dioclea,sericea,Dioclea sericea,Herbaceous_legumes,23,46,1,1,71,20.87,40.75,2.48,5.26,11.62,12.92,85.66,-243.91,36.11,30.81
3,CIAT-9740,74,Genetic bank,F25-1668,Fabales,Fabaceae,Chamaecrista,desvauxii,Chamaecrista desvauxii,Herbaceous_legumes,23,46,1,1,74,41.87,82.12,4.2,10.95,10.03,13.34,172.11,59.57,49.7,47.18
3,CIAT-9934,77,Genetic bank,F25-1669,Fabales,Fabaceae,Aeschynomene,americana,Aeschynomene americana,Herbaceous_legumes,23,46,1,1,77,55.21,92.34,7.13,13.2,12.91,14.26,196.8,2150.74,54.27,53.37
3,CIAT-BH-22-0765,92,Breeding,F25-2170,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,23,46,1,1,92,35.98,84.17,4.93,11.93,13.68,14.17,172.64,-175.77,62.59,41.82
3,CIAT-BH-22-2531,95,Breeding,F25-2171,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,23,46,1,1,95,38.25,94.65,4.93,13.42,12.8,14.18,196.21,-0.3,67.45,42.73
3,CIAT-BR-09-4467,86,Breeding,F25-2105,Poales,Poaceae,Urochloa,interespecifico,Brachiaria interespecifico,Grass,23,46,1,1,86,37.93,86.51,4.66,11.8,12.24,13.63,187.32,98.5,63.78,43.36
3,CIAT-CIAT-16071,83,Breeding,F25-2101,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,23,46,1,1,83,31.43,77.67,4.16,11.96,13.24,15.4,166.91,-284.05,73.74,38.57
3,CIAT-PM-21-4448,80,Breeding,F25-2096,Poales,Poaceae,Megathyrsus,maximus,Megathyrsus maximus,Grass,23,46,1,1,80,33.54,81.06,4.55,12.06,13.54,14.88,169.69,-484.38,62.72,42.41
3,Dieta-1-Exp-1,734,LMF-invivo,Dieta-1_Exp1,,,Dieta 1_Exp1,Dieta 1_Exp1,Dieta 1_Exp1,,25,52,1,1,203,23.18,55.53,3.65,8.53,15.8,15.45,136.67,270.71,81.06,29.35
3,Dieta-2-Exp-1,737,LMF-invivo,Dieta-2_Exp1,,,Dieta 2_Exp1,Dieta 2_Exp1,Dieta 2_Exp1,,25,52,1,1,206,29.9,61.36,3.87,8.44,12.94,13.8,138.09,-3.79,70.78,28.5
3,Hohenheimer-Heustandard,98,LMF,F25-0017,,,Hohenheimer,Heustandard,Hohenheimer Heustandard,,23,46,1,1,98,25.45,52.79,3.62,8.06,14.14,15.25,231.47,,74.13,48.52
3,Hohenheimer-Heustandard-IAG-2025/1-S-1,740,LMF,F25-2134,Green meal , Heustandard,Hohenheimer,Heustandard,Hohenheimer Heustandard,,25,52,1,1,209,28.59,47.51,4.14,7.32,14.37,15.4,207.95,,85.54,40.65
3,Humidicola-679,666,Benchmark,F25-2567,Poales,Poaceae,Urochloa,humidicola,Urochloa humidicola,Grass,25,52,1,1,135,13.57,53.7,1.83,7.38,13.51,13.75,116.38,79.91,68.01,24.09
3,Muestra-#-02,89,LMF-invivo,F25-2131,Poales, Poaceae,Cynodon,nlenfuensis,Cynodon nlemfuensis,Grass,23,46,1,1,89,25.45,57.25,3.59,8.44,13.97,14.73,124.26,260.56,70.12,26.81
3,Paja-Sabana-Madura,663,Benchmark,F25-2566,Poales,Poaceae,,,,Grass,25,52,1,1,132,12.32,28.57,1.55,3.88,12.63,13.6,61.82,-98.42,65.01,13.13
3,Sabana-Quemada,669,Benchmark,F25-2568,Poales,Poaceae,,,,Grass,25,52,1,1,138,8.07,22.32,0.99,3.01,12.16,13.46,47.68,-127.09,52.52,13.51
3,Sample-8,101,LMF,F25-0008,,,Cynodon,nlemfuensis ,Cynodon nlemfuensis ,,23,46,1,1,101,23.72,65.12,3.32,9.78,13.98,15.03,138.65,,62.91,36.41
3,nan,1011,Breeding,F25-2638,Asterales,Compositae,Tithonia ,diversifolia ,Tithonia diversifolia,Shrub_Trees,26,55,1,1,156,30.64,65.15,3.93,8.95,12.75,13.64,144.61,6.66,36.23,54.78
4,CIAT-10026,440,Genbank,F25-2596,Fabales,Fabaceae,Stylosanthes,seabrana,Stylosanthes seabrana,Herbaceous_legumes,28,60,1,1,276,29.6,73.02,3.34,9.72,11.25,14.66,157.39,0.52,51.61,42.25
4,CIAT-12411,443,Genbank,F25-2597,Fabales,Fabaceae,Stylosanthes,sympodialis,Stylosanthes sympodialis,Herbaceous_legumes,28,60,1,1,279,38.25,82.87,4.27,11.12,11.15,15.35,180.65,0.49,44.51,55.06
4,CIAT-13258,86,Genbank,F25-1755,Fabales,Fabaceae,Dendrolobium,lanceolatum,Dendrolobium lanceolatum,Shrub_Trees,27,58,1,1,266,18.81,28.98,2.42,3.81,12.89,13.68,61.24,-0.14,41.85,19.8
4,CIAT-13260,89,Genbank,F25-1756,Fabales,Fabaceae,Dendrolobium,lanceolatum,Dendrolobium lanceolatum,Shrub_Trees,27,58,1,1,269,21.62,33.98,2.93,4.92,13.58,16.11,72.2,-0.25,60.35,18.9
4,CIAT-13262,3,Genbank,F25-1728,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,1,183,27.5,46.96,3.7,7.06,13.54,17.31,98.84,-0.82,48.87,31.33
4,CIAT-13494,446,Genbank,F25-2598,Fabales,Fabaceae,Desmodium,tortuosum,Desmodium tortuosum,Shrub_Trees,28,60,1,1,0,39.63,82.68,4.8,11.83,12.11,16.32,180.29,-0.32,56.13,47.79
4,CIAT-13528,6,Genbank,F25-1729,Fabales,Fabaceae,Dendrolobium,lanceolatum,Dendrolobium lanceolatum,Shrub_Trees,27,58,1,1,186,24.18,38.17,3.09,5.51,12.78,17.3,80.27,-0.2,46.62,25.89
4,CIAT-13529,9,Genbank,F25-1730,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,1,189,26.52,51.6,3.64,8.06,13.92,17.65,109.28,2.81,55.06,31.83
4,CIAT-13562,449,Genbank,F25-2599,Fabales,Fabaceae,Desmodium,tortuosum,Desmodium tortuosum,Shrub_Trees,28,60,1,1,0,36.81,68.8,5.18,10.57,13.91,16.75,149.81,2.13,49.56,46.73
4,CIAT-13593,452,Genbank,F25-2600,Fabales,Fabaceae,Desmodium,scorpiurus,Desmodium scorpiurus,Herbaceous_legumes,28,60,1,1,0,32.56,65.46,4.79,10.47,14.6,17.16,144.28,-2.55,76.03,34.39
4,CIAT-13608,455,Genbank,F25-2601,Fabales,Fabaceae,Desmodium,incanum,Desmodium incanum,Herbaceous_legumes,28,60,1,1,0,28.23,61.13,3.69,9.09,13.0,16.31,131.96,-1.1,64.77,31.24
4,CIAT-13710,12,Genbank,F25-1731,Fabales,Fabaceae,Dendrolobium,lanceolatum,Dendrolobium lanceolatum,Shrub_Trees,27,58,1,1,192,21.44,34.24,2.98,5.22,13.84,17.39,72.71,-0.2,63.86,18.1
4,CIAT-1405,986,Genbank,F26-0017,Fabales,Fabaceae,Stylosanthes,capitata,Stylosanthes capitata,Herbaceous_legumes,30,64,1,1,120,35.06,68.39,4.65,10.31,13.34,16.96,144.45,2.05,58.91,38.77
4,CIAT-14080,1004,Genbank,F26-0023,Fabales,Fabaceae,Zornia,brasiliensis,Zornia brasiliensis,Herbaceous_legumes,30,64,1,1,138,41.3,76.97,5.05,11.26,12.21,17.41,162.45,0.23,54.79,44.37
4,CIAT-17263,92,Genbank,F25-1757,Fabales,Fabaceae,Leucaena,leucocephala,Leucaena leucocephala,Shrub_Trees,27,58,1,1,272,31.62,58.77,3.9,8.0,12.5,15.29,124.36,-0.12,35.31,48.81
4,CIAT-17459,285,Genbank,F25-1758,Fabales,Fabaceae,Erythrina,berteroana,Erythrina berteroana,Shrub_Trees,28,60,1,1,213,27.85,66.78,3.65,9.46,13.12,14.9,141.12,0.68,35.84,55.9
4,CIAT-17482,288,Genbank,F25-1759,Fabales,Fabaceae,Leucaena,leucocephala,Leucaena leucocephala,Shrub_Trees,28,60,1,1,216,34.08,60.43,3.74,7.32,10.88,13.55,130.37,1.33,32.96,48.79
4,CIAT-17502,291,Genbank,F25-1760,Fabales,Fabaceae,Leucaena,leucocephala,Leucaena leucocephala,Shrub_Trees,28,60,1,1,219,31.53,61.9,3.69,8.14,11.68,14.68,131.29,-2.0,35.97,48.39
4,CIAT-17514,1042,Genbank,F26-0035,Fabales,Fabaceae,Mimosa,pudica,Mimosa pudica,Shrub_Trees,30,64,1,1,176,31.73,62.04,4.36,9.39,13.73,16.59,128.62,1.86,69.97,30.36
4,CIAT-17725,1045,Genbank,F26-0036,Fabales,Fabaceae,Mimosa,polycarpa,Mimosa polycarpa,Shrub_Trees,30,64,1,1,179,30.44,65.55,3.96,9.73,13.0,16.43,137.0,-1.08,71.03,30.02
4,CIAT-1812,989,Genbank,F26-0018,Fabales,Fabaceae,Stylosanthes,viscosa,Stylosanthes viscosa,Herbaceous_legumes,30,64,1,1,123,23.56,33.86,2.97,4.47,12.71,14.64,70.92,-0.11,51.65,19.42
4,CIAT-18277,458,Genbank,F25-2602,Fabales,Fabaceae,Indigofera,jamaicensis,Indigofera jamaicensis,Herbaceous_legumes,28,60,1,1,0,22.98,60.88,2.85,8.79,12.49,15.54,135.48,-0.69,51.22,39.46
4,CIAT-18947,1048,Genbank,F26-0037,Fabales,Fabaceae,Sesbania,sesban,Sesbania sesban,Shrub_Trees,30,64,1,1,182,35.23,73.9,4.83,10.17,13.67,13.81,154.75,-0.47,41.93,51.99
4,CIAT-18950,1007,Genbank,F26-0024,Fabales,Fabaceae,Indigofera,spicata,Indigofera spicata,Herbaceous_legumes,30,64,1,1,141,40.8,83.82,5.68,13.01,13.91,17.09,179.21,-0.67,59.59,47.3
4,CIAT-18952,461,Genbank,F25-2603,Fabales,Fabaceae,Indigofera,atriceps,Indigofera atriceps,Herbaceous_legumes,28,60,1,1,0,22.98,49.3,2.9,6.8,12.56,14.76,109.07,-0.2,51.46,32.47
4,CIAT-18953,782,Genbank,F25-2604,Fabales,Fabaceae,Indigofera,atriceps,Indigofera atriceps,Herbaceous_legumes,29,62,1,1,93,33.85,63.83,4.72,8.9,13.61,14.21,142.5,-0.82,51.33,39.31
4,CIAT-18954,785,Genbank,F25-2605,Fabales,Fabaceae,Indigofera,atriceps,Indigofera atriceps,Herbaceous_legumes,29,62,1,1,96,28.18,57.14,3.42,7.46,12.02,13.92,122.93,-0.5,49.98,33.48
4,CIAT-19165,1051,Genbank,F26-0038,Fabales,Fabaceae,Sesbania,keniensis,Sesbania keniensis,Shrub_Trees,30,64,1,1,185,36.44,76.11,5.34,11.58,14.66,15.73,157.76,-8.23,56.24,44.03
4,CIAT-19193,1010,Genbank,F26-0025,Fabales,Fabaceae,Tephrosia,villosa,Tephrosia villosa,Herbaceous_legumes,30,64,1,1,144,40.59,73.32,6.08,12.26,14.99,18.8,155.39,3.59,68.15,39.26
4,CIAT-19198,788,Genbank,F25-2606,Fabales,Fabaceae,Tephrosia,villosa,Tephrosia villosa,Herbaceous_legumes,29,62,1,1,99,33.28,69.98,4.63,11.06,13.71,17.46,154.49,-1.36,53.55,45.87
4,CIAT-19384,294,Genbank,F25-1761,Fabales,Fabaceae,Prosopis,juliflora,Prosopis juliflora,Shrub_Trees,28,60,1,1,222,12.97,25.03,1.08,1.4,8.28,2.69,53.58,0.06,4.92,60.95
4,CIAT-19460,791,Genbank,F25-2607,Fabales,Fabaceae,Sesbania,cannabina,Sesbania cannabina,Shrub_Trees,29,62,1,1,102,36.45,78.19,5.18,11.78,14.11,16.06,171.68,-0.41,105.58,25.96
4,CIAT-19571,297,Genbank,F25-1762,Fabales,Fabaceae,Senna,cobanensis,Senna cobanensis,Shrub_Trees,28,60,1,1,225,39.41,77.23,5.47,12.35,13.84,18.19,165.62,1.01,61.87,44.59
4,CIAT-19641,1013,Genbank,F26-0026,Fabales,Fabaceae,Tephrosia,purpurea,Tephrosia purpurea,Herbaceous_legumes,30,64,1,1,147,39.59,73.11,5.71,11.88,14.43,18.4,152.16,2.58,71.68,36.64
4,CIAT-20044,794,Genbank,F25-2608,Fabales,Fabaceae,Tephrosia,purpurea,Tephrosia purpurea,Herbaceous_legumes,29,62,1,1,105,40.91,78.8,5.89,12.83,14.34,18.36,170.87,1.09,49.36,57.06
4,CIAT-20126,300,Genbank,F25-1763,Fabales,Fabaceae,Acacia,angustissima,Acacia angustissima,Shrub_Trees,28,60,1,1,228,19.99,34.86,2.44,4.25,12.38,12.24,74.17,-0.16,35.13,25.99
4,CIAT-20788,303,Genbank,F25-1764,Fabales,Fabaceae,Senna,pallida,Senna pallida,Shrub_Trees,28,60,1,1,231,48.88,97.71,6.33,14.89,13.09,17.65,207.97,0.39,47.31,67.1
4,CIAT-2085,392,Genbank,F25-2580,Fabales,Fabaceae,Stylosanthes,seabrana,Stylosanthes seabrana,Herbaceous_legumes,28,60,1,1,50,29.76,75.88,3.24,9.96,10.89,14.56,164.94,-0.95,60.41,35.99
4,CIAT-21242,306,Genbank,F25-1765,Fabales,Fabaceae,Leucaena,diversifolia,Leucaena diversifolia,Shrub_Trees,28,60,1,1,234,23.28,41.97,2.65,5.26,11.32,13.95,90.01,0.04,35.98,32.08
4,CIAT-21512,309,Genbank,F25-1766,Fabales,Fabaceae,Calliandra,calothyrsus,Calliandra calothyrsus,Shrub_Trees,28,60,1,1,237,13.35,25.47,1.5,3.09,11.1,13.18,54.87,-0.08,27.96,25.15
4,CIAT-21601,312,Genbank,F25-1767,Fabales,Fabaceae,Erythrina,fusca,Erythrina fusca,Shrub_Trees,28,60,1,1,240,21.28,48.78,3.0,7.23,13.99,15.38,104.57,-6.82,52.41,29.92
4,CIAT-21809,315,Genbank,F25-1768,Fabales,Fabaceae,Acacia,farnesiana,Acacia farnesiana,Shrub_Trees,28,60,1,1,243,33.78,63.72,4.62,10.02,13.66,18.04,134.62,0.21,54.95,38.97
4,CIAT-21810,318,Genbank,F25-1769,Fabales,Fabaceae,Acacia,angustissima,Acacia angustissima,Shrub_Trees,28,60,1,1,246,17.85,34.97,1.95,3.89,10.94,11.31,73.76,-0.18,26.04,33.76
4,CIAT-21888,321,Genbank,F25-1770,Fabales,Fabaceae,Leucaena,leucocephala,Leucaena leucocephala,Shrub_Trees,28,60,1,1,249,32.67,65.85,3.65,8.36,11.26,14.3,140.47,0.53,39.88,46.47
4,CIAT-21899,1054,Genbank,F26-0039,Fabales,Fabaceae,Sesbania,sesban,Sesbania sesban,Shrub_Trees,30,64,1,1,188,36.09,68.9,5.07,10.2,14.06,15.64,143.71,0.43,61.07,36.07
4,CIAT-22004,15,Genbank,F25-1732,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,1,195,23.69,44.49,3.19,6.73,13.74,17.14,94.31,-0.36,61.95,23.51
4,CIAT-22310,324,Genbank,F25-1771,Fabales,Fabaceae,Calliandra,calothyrsus,Calliandra calothyrsus,Shrub_Trees,28,60,1,1,252,17.74,29.71,1.93,3.42,11.01,12.46,62.59,-0.09,32.88,22.65
4,CIAT-22311,327,Genbank,F25-1772,Fabales,Fabaceae,Calliandra,calothyrsus,Calliandra calothyrsus,Shrub_Trees,28,60,1,1,255,,,,,12.06,12.62,,,,
4,CIAT-22316,330,Genbank,F25-1773,Fabales,Fabaceae,Calliandra,calothyrsus,Calliandra calothyrsus,Shrub_Trees,28,60,1,1,258,19.95,31.49,2.48,3.97,12.41,12.89,65.91,-0.14,28.14,31.08
4,CIAT-22423,797,Genbank,F25-2609,Fabales,Fabaceae,Vigna,unguiculata,Vigna unguiculata,Herbaceous_legumes,29,62,1,1,108,42.14,83.63,5.72,12.43,13.62,16.31,184.49,0.7,42.49,64.95
4,CIAT-22480,800,Genbank,F25-2610,Fabales,Fabaceae,Sesbania,cannabina,Sesbania cannabina,Shrub_Trees,29,62,1,1,111,45.03,88.67,6.25,13.33,13.81,16.21,191.69,-3.65,51.39,56.26
4,CIAT-23104,18,Genbank,F25-1733,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,1,198,21.8,41.81,3.14,6.67,14.31,17.79,90.22,-0.32,80.77,18.16
4,CIAT-23106,21,Genbank,F25-1734,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,1,201,20.49,36.12,2.98,5.8,14.4,18.08,76.28,-0.33,69.06,18.83
4,CIAT-23107,24,Genbank,F25-1735,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,1,204,18.19,33.64,2.59,5.39,14.5,18.09,70.82,-0.25,62.47,18.22
4,CIAT-23108,27,Genbank,F25-1736,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,1,207,19.94,36.6,2.71,5.78,13.48,18.26,77.37,-0.32,71.58,17.48
4,CIAT-23116,803,Genbank,F25-2611,Fabales,Fabaceae,Desmodium,tortuosum,Desmodium tortuosum,Shrub_Trees,29,62,1,1,114,40.34,77.61,5.71,12.18,14.11,17.32,167.55,-3.53,69.81,38.29
4,CIAT-23239,333,Genbank,F25-1774,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,28,60,1,1,261,25.88,49.56,3.57,7.78,13.71,17.91,103.36,-0.47,72.83,22.69
4,CIAT-23412,30,Genbank,F25-1737,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,1,210,21.48,34.13,2.9,5.09,13.56,17.41,72.44,-0.18,58.16,19.64
4,CIAT-23413,33,Genbank,F25-1738,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,1,213,23.18,41.48,3.26,6.33,14.12,16.79,88.66,-0.23,62.63,22.62
4,CIAT-23414,1057,Genbank,F26-0040,Fabales,Fabaceae,Codariocalyx,motorius,Codariocalyx motorius,Shrub_Trees,30,64,1,1,191,29.68,59.26,4.33,9.04,14.43,16.01,122.99,-0.58,73.03,26.23
4,CIAT-23416,806,Genbank,F25-2612,Fabales,Fabaceae,Codariocalyx,motorius,Codariocalyx motorius,Shrub_Trees,29,62,1,1,117,28.03,61.86,3.66,8.98,13.0,15.7,133.23,-1.19,56.65,36.61
4,CIAT-23419,36,Genbank,F25-1739,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,1,216,22.37,39.67,3.13,6.26,14.04,18.06,84.39,-0.17,80.56,17.59
4,CIAT-23422,39,Genbank,F25-1740,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,1,219,21.28,39.76,3.13,6.46,14.49,17.96,86.53,-0.23,69.29,21.77
4,CIAT-23503,1016,Genbank,F26-0027,Fabales,Fabaceae,Desmodium,macrodesmum,Desmodium macrodesmum,Herbaceous_legumes,30,64,1,1,150,34.73,64.4,4.49,9.25,12.94,16.06,137.95,-0.7,64.16,32.87
4,CIAT-23715,844,Genbank,F25-1692,Fabales,Fabaceae,Desmodium,sequax,Desmodium sequax,Shrub_Trees,29,62,1,1,155,,,,,12.42,15.01,,,,
4,CIAT-23734,42,Genbank,F25-1741,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,1,222,25.69,49.18,3.88,8.0,15.12,17.51,103.8,-0.5,60.39,30.16
4,CIAT-23767,1060,Genbank,F26-0041,Fabales,Fabaceae,Desmodium,nicaraguense,Desmodium nicaraguense,Shrub_Trees,30,64,1,1,194,39.44,74.68,6.41,12.57,16.24,17.46,157.14,1.72,56.97,46.73
4,CIAT-23806,809,Genbank,F25-2613,Fabales,Fabaceae,Desmodium,angustifolium,Desmodium angustifolium,Herbaceous_legumes,29,62,1,1,120,39.47,81.61,5.34,12.33,13.49,16.55,175.81,2.19,60.64,44.04
4,CIAT-23932,45,Genbank,F25-1742,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,1,225,24.31,46.54,3.56,7.55,14.7,17.95,97.8,-0.28,73.46,22.76
4,CIAT-23933,48,Genbank,F25-1743,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,1,228,21.55,47.56,3.24,7.01,14.86,17.27,101.41,-0.4,65.72,22.87
4,CIAT-23934,53,Genbank,F25-1744,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,1,233,27.06,50.73,3.89,7.95,14.45,17.16,107.67,-0.16,58.42,29.86
4,CIAT-23936,56,Genbank,F25-1745,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,1,236,21.56,42.33,3.06,6.71,14.15,17.39,89.97,-0.28,69.63,21.51
4,CIAT-24104,812,Genbank,F25-2614,Fabales,Fabaceae,Macroptilium,atropurpureum,Macroptilium atropurpureum,Herbaceous_legumes,29,62,1,1,123,39.47,73.73,5.11,10.61,12.88,16.04,159.68,0.62,40.93,56.78
4,CIAT-24333,1019,Genbank,F26-0028,Fabales,Fabaceae,Macroptilium,bracteatum,Macroptilium bracteatum,Herbaceous_legumes,30,64,1,1,153,44.01,84.9,6.4,13.23,14.54,16.7,179.77,-0.5,84.68,35.63
4,CIAT-24565,815,Genbank,F25-2615,Fabales,Fabaceae,Vigna,unguiculata,Vigna unguiculata,Herbaceous_legumes,29,62,1,1,126,30.86,73.75,4.0,10.65,13.0,15.45,163.65,0.07,46.92,50.41
4,CIAT-2690,395,Genbank,F25-2581,Fabales,Fabaceae,Stylosanthes,angustifolia,Stylosanthes angustifolia,Herbaceous_legumes,28,60,1,1,53,35.88,79.5,3.95,10.6,11.0,15.28,174.66,-1.15,85.57,29.9
4,CIAT-326,369,Genbank,F25-2574,Fabales,Fabaceae,Desmodium,scorpiurus,Desmodium scorpiurus,Herbaceous_legumes,28,60,1,1,27,30.1,62.06,4.13,9.45,13.86,16.66,135.33,-1.65,55.45,39.09
4,CIAT-33116,336,Genbank,F25-1775,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,28,60,1,1,264,24.14,41.39,3.39,6.39,13.2,17.55,86.49,-0.58,51.55,26.21
4,CIAT-33119,59,Genbank,F25-1746,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,1,239,26.73,51.38,3.91,8.35,14.42,17.95,107.78,88.57,60.37,29.76
4,CIAT-33127,1063,Genbank,F26-0042,Fabales,Fabaceae,Codariocalyx,motorius,Codariocalyx motorius,Shrub_Trees,30,64,1,1,197,,,,,14.5,16.09,,,,
4,CIAT-33235,1024,Genbank,F26-0029,Fabales,Fabaceae,Desmodium,scorpiurus,Desmodium scorpiurus,Herbaceous_legumes,30,64,1,1,158,30.51,58.11,4.51,8.95,14.79,16.11,124.49,-1.84,58.31,33.78
4,CIAT-33383,62,Genbank,F25-1747,Fabales,Fabaceae,Dendrolobium,sp.,Dendrolobium sp.,Shrub_Trees,27,58,1,1,242,23.56,49.23,3.38,7.85,14.32,17.41,103.96,-0.65,56.51,30.62
4,CIAT-33402,65,Genbank,F25-1748,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,1,245,24.81,51.67,3.57,8.2,14.39,17.26,109.13,-0.61,60.27,29.73
4,CIAT-33508,68,Genbank,F25-1749,Fabales,Fabaceae,Dendrolobium,umbellatum,Dendrolobium umbellatum,Shrub_Trees,27,58,1,1,248,27.8,56.81,4.09,9.62,14.76,19.05,121.09,-0.08,67.34,31.78
4,CIAT-33515,71,Genbank,F25-1750,Fabales,Fabaceae,Dendrolobium,triangulare,Dendrolobium triangulare,Shrub_Trees,27,58,1,1,251,21.21,41.84,3.0,6.51,14.54,15.99,89.54,-0.24,79.12,18.94
4,CIAT-33561,818,Genbank,F25-2616,Fabales,Fabaceae,Desmodium,wigginsii,Desmodium wigginsii,Herbaceous_legumes,29,62,1,1,129,40.78,79.73,5.69,12.24,13.89,16.8,173.51,-1.68,62.43,43.12
4,CIAT-33605,1027,Genbank,F26-0030,Fabales,Fabaceae,Desmodium,sandwicense x intortum,Desmodium sandwicense x intortum,Herbaceous_legumes,30,64,1,1,161,29.87,59.75,4.09,8.87,13.69,16.0,125.01,-0.89,60.55,31.27
4,CIAT-34038,821,Genbank,F25-2617,Fabales,Fabaceae,Vigna,unguiculata,Vigna unguiculata,Herbaceous_legumes,29,62,1,1,132,37.78,82.42,4.88,11.92,12.9,15.74,179.52,0.38,47.68,55.34
4,CIAT-34040,824,Genbank,F25-2618,Fabales,Fabaceae,Vigna,aconitifolia,Vigna aconitifolia,Herbaceous_legumes,29,62,1,1,135,44.97,88.98,6.11,13.73,13.5,17.31,196.21,5.86,56.11,54.28
4,CIAT-34042,827,Genbank,F25-2619,Fabales,Fabaceae,Vigna,aconitifolia,Vigna aconitifolia,Herbaceous_legumes,29,62,1,1,138,38.78,83.58,5.25,12.74,13.48,16.7,183.48,1.79,56.27,49.93
4,CIAT-34044,832,Genbank,F25-2620,Fabales,Fabaceae,Vigna,aconitifolia,Vigna aconitifolia,Herbaceous_legumes,29,62,1,1,143,44.47,90.61,6.14,14.23,13.74,17.54,197.76,-1.39,64.72,49.46
