no,center,id_lab,replication,id,genus,species,,family,order,functional_group,sampling_stage,dm ,ash/dm,om ,pc_dm,adf_dm,ndf_dm
No,CENTER,Internal ID lab (when possible),replication,Gene bank /Breeding program ID,Genus,Species,Tax Name,Family,Order,Functional Group,Sampling stage,"DM, %",Ash/DM,"OM, %","PC (%), DM","ADF, % DM","NDF, % DM"
1406,ICARDA,736,2,CANELA/Malt 2/5/Arar/H.spont.19-15//Hml/3/H.spont.41-1/Tadmor/4/Tadmor//ER/Apm,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,93.6,8.25,91.75,4.82,43.82478632,66.58119658
1407,ICARDA,736,3,CANELA/Malt 2/5/Arar/H.spont.19-15//Hml/3/H.spont.41-1/Tadmor/4/Tadmor//ER/Apm,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,93.55,8.25,91.75,4.89,42.82202031,64.38268306
1408,ICARDA,737,1,Emir - PI 204579,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,93.91,7.87,92.13,2.89,51.13406453,74.94409541
1409,ICARDA,737,2,Emir - PI 204579,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,93.53,7.47,92.53,2.71,52.6141345,73.4096012
1410,ICARDA,737,3,Emir - PI 204579,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,93.63,7.76,92.24,3.32,50.49663569,75.59542882
1411,ICARDA,738,1,ICNB93-369/4/Moroc9-75//WI2291/CI01387/3/H.spont.41-1,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,94.52,8.06,91.94,3.77,47.76766822,70.23910284
1412,ICARDA,738,2,ICNB93-369/4/Moroc9-75//WI2291/CI01387/3/H.spont.41-1,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,93.41,7.65,92.35,3.86,47.2861578,73.36473611
1413,ICARDA,738,3,ICNB93-369/4/Moroc9-75//WI2291/CI01387/3/H.spont.41-1,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,94.26,7.53,92.47,3.97,47.53872268,69.41438574
1414,ICARDA,739,1,Emir - 2920/4,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,93.77,8.07,91.93,2.83,50.07998294,73.79758985
1415,ICARDA,739,2,Emir - 2920/4,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,93.27,8.09,91.91,2.61,50.76659162,73.38908545
1416,ICARDA,739,3,Emir - 2920/4,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,93.59,8.1,91.9,2.46,51.09520248,75.88417566
1417,ICARDA,740,1,Zanbaka/H.spont.41-2/4/Arar/H.spont.19-15//Hml/3/H.spont.41-1/Tadmor/5/Zanbakian/7/Lignee527//Bahtim/DL71/3/Api/CM67//Mzq/5/Alanda-01/4/WI2291/3/Api/CM67//L2966-69/6/Lignee527/Chn-01//Arar/Rhn-03,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,91.38,7.75,92.25,2.56,54.90260451,77.24885095
1418,ICARDA,740,2,Zanbaka/H.spont.41-2/4/Arar/H.spont.19-15//Hml/3/H.spont.41-1/Tadmor/5/Zanbakian/7/Lignee527//Bahtim/DL71/3/Api/CM67//Mzq/5/Alanda-01/4/WI2291/3/Api/CM67//L2966-69/6/Lignee527/Chn-01//Arar/Rhn-03,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,93.38,7.69,92.31,2.61,53.79096166,75.88348683
1419,ICARDA,740,3,Zanbaka/H.spont.41-2/4/Arar/H.spont.19-15//Hml/3/H.spont.41-1/Tadmor/5/Zanbakian/7/Lignee527//Bahtim/DL71/3/Api/CM67//Mzq/5/Alanda-01/4/WI2291/3/Api/CM67//L2966-69/6/Lignee527/Chn-01//Arar/Rhn-03,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,93.93,7.99,92.01,2.43,53.17789844,77.67486426
1420,ICARDA,741,1,Emir - HB2032,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,93.7,7.81,92.19,2.52,47.36392743,71.12059765
1421,ICARDA,741,2,Emir - HB2032,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,93.01,7.8,92.2,2.6,48.70444038,73.72325556
1422,ICARDA,741,3,Emir - HB2032,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,93.71,8.1,91.9,2.72,48.06317362,72.91644435
1423,ICARDA,742,1,Commander /IG 38660,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,93.31,8.66,91.34,2.62,49.2658879,74.76154753
1424,ICARDA,742,2,Commander /IG 38660,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,92.79,8.83,91.17,2.35,49.33721306,79.21112189
1425,ICARDA,742,3,Commander /IG 38660,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,92.97,9,91,2.27,49.76874261,74.77680972
1426,ICARDA,743,1,Emir - A17,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,93.4,6.57,93.43,4.67,43.00856531,64.06852248
1427,ICARDA,743,2,Emir - A17,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,93.6,7.12,92.88,4.81,43.19444444,66.06837607
1428,ICARDA,743,3,Emir - A17,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,92.83,6.67,93.33,4.65,43.72508887,66.0131423
1429,ICARDA,744,1,Tadmor//ER/Apm/3/H.spont.38-3/Akrash-01/4/ATAHUALPA,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,97.95,6.61,93.39,2.03,46.12557427,69.74987238
1430,ICARDA,744,2,Tadmor//ER/Apm/3/H.spont.38-3/Akrash-01/4/ATAHUALPA,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,97.93,6.75,93.25,2.2,46.68640866,70.87715715
1431,ICARDA,744,3,Tadmor//ER/Apm/3/H.spont.38-3/Akrash-01/4/ATAHUALPA,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,97.92,6.7,93.3,2.19,46.30310458,72.16094771
1432,ICARDA,745,1,Morex - 2920/4,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,97.93,7.83,92.17,2.35,49.68855305,73.01133463
1433,ICARDA,745,2,Morex - 2920/4,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,97.91,7.9,92.1,2.26,44.94944337,73.58798897
1434,ICARDA,745,3,Morex - 2920/4,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,97.93,7.73,92.27,2.02,46.26774226,73.73634229
1435,ICARDA,746,1,GP - 2920/4,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,94.26,7.92,92.08,4.91,38.8712073,61.75472098
1436,ICARDA,746,2,GP - 2920/4,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,94.17,7.57,92.43,4.85,38.13316343,65.25432728
1437,ICARDA,746,3,GP - 2920/4,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,94.05,7.33,92.67,4.85,39.91493886,63.93407762
1438,ICARDA,747,1,GP - 2920/4,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,97.91,7.94,92.06,3.12,42.18159534,55.95955469
1439,ICARDA,747,2,GP - 2920/4,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,96.02,8.04,91.96,3.53,40.05415538,58.48781504
1440,ICARDA,747,3,GP - 2920/4,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,97.92,7.84,92.16,3.39,43.91339869,58.06781046
1441,ICARDA,748,1,VLB 118/5/Arar/H.spont.19-15//Hml/3/H.spont.41-1/Tadmor/4/Tadmor//ER/Apm,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,97.96,9.87,90.13,3.13,41.35361372,60.51449571
1442,ICARDA,748,2,VLB 118/5/Arar/H.spont.19-15//Hml/3/H.spont.41-1/Tadmor/4/Tadmor//ER/Apm,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,97.93,9.61,90.39,3.07,45.67548249,59.60379863
1443,ICARDA,748,3,VLB 118/5/Arar/H.spont.19-15//Hml/3/H.spont.41-1/Tadmor/4/Tadmor//ER/Apm,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,97.92,9.92,90.08,3.32,44.48529412,62.68382353
1444,ICARDA,749,1,ArabiAbiad/Arar//H.spont.41-5/Tadmor/3/Zanbakian/4/Furat-3,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,94.12,7.35,92.65,3.77,51.67870803,72.83255419
1445,ICARDA,749,2,ArabiAbiad/Arar//H.spont.41-5/Tadmor/3/Zanbakian/4/Furat-3,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,94.13,7.33,92.67,4.07,50.72771699,74.77956018
1446,ICARDA,749,3,ArabiAbiad/Arar//H.spont.41-5/Tadmor/3/Zanbakian/4/Furat-3,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,94.24,7.38,92.62,2.5,50.90195246,73.58870968
1447,ICARDA,750,1,Morex - HB2032,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,97.91,7.63,92.37,3.12,45.54182412,66.73475641
1448,ICARDA,750,2,Morex - HB2032,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,97.04,7.4,92.6,3.03,45.90890354,68.44600165
1449,ICARDA,750,3,Morex - HB2032,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,97.91,7.76,92.24,3.07,47.51302216,67.41905832
1450,ICARDA,751,1,Emir - A17/1,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,97.93,7.14,92.86,2.16,45.17512509,72.15357909
1451,ICARDA,751,2,Emir - A17/1,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,97.47,6.96,93.04,2.13,45.69611162,72.65825382
1452,ICARDA,751,3,Emir - A17/1,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,97.92,6.9,93.1,2.17,45.00612745,72.58986928
1453,ICARDA,752,1,Emir - A17/1,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,97.94,7.56,92.44,2.7,42.77108434,70.77802736
1454,ICARDA,752,2,Emir - A17/1,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,97.94,7.54,92.46,2.71,43.41433531,71.49275066
1455,ICARDA,752,3,Emir - A17/1,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,97.94,7.65,92.35,2.74,43.70022463,70.48192771
1456,ICARDA,753,1,Morex - HB2032,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,97.96,7.07,92.93,3.05,40.77174357,68.77296856
1457,ICARDA,753,2,Morex - HB2032,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,97.95,7.08,92.92,3.09,41.23532414,68.48392037
1458,ICARDA,753,3,Morex - HB2032,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,97.93,7.08,92.92,2.92,41.27437966,70.7750434
1459,ICARDA,754,1,Emir,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,97.9,7.55,92.45,2.59,42.73748723,69.19305414
1460,ICARDA,754,2,Emir,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,97.13,7.38,92.62,2.54,44.51765675,71.13147328
1461,ICARDA,754,3,Emir,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,97.92,7.48,92.52,2.51,41.65645425,67.35089869
1462,ICARDA,755,1,Baudin/IG 38821,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,93.36,8.24,91.76,4.78,42.72707798,76.13538989
1463,ICARDA,755,2,Baudin/IG 38821,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,93.3,8.64,91.36,4.81,38.99249732,75.39121115
1464,ICARDA,755,3,Baudin/IG 38821,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,93.46,8.45,91.55,4.8,44.04023111,75.12304729
1465,ICARDA,756,1,GP - A17/1,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,93.82,8.11,91.89,3.07,38.65913451,67.76806651
1466,ICARDA,756,2,GP - A17/1,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,93.34,7.73,92.27,3.25,42.6183844,67.75230341
1467,ICARDA,756,3,GP - A17/1,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,92.8,7.72,92.28,3.05,44.42887931,68.15732759
1468,ICARDA,757,1,Tadmor//ER/Apm/3/H.spont.38-3/Akrash-01/4/Furat-1,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,93.5,7.75,92.25,3.8,44.93048128,71.01604278
1469,ICARDA,757,2,Tadmor//ER/Apm/3/H.spont.38-3/Akrash-01/4/Furat-1,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,94.04,8.37,91.63,3.73,45.98043386,74.01105912
1470,ICARDA,757,3,Tadmor//ER/Apm/3/H.spont.38-3/Akrash-01/4/Furat-1,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,89.46,7.82,92.18,3.7,47.21663313,76.01162531
1471,ICARDA,758,1,Emir - PI 206443/3,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,92.56,8.35,91.65,3.76,41.1840968,72.21261884
1472,ICARDA,758,2,Emir - PI 206443/3,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,87.68,8.32,91.68,3.8,43.06569343,75.28512774
1473,ICARDA,758,3,Emir - PI 206443/3,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,94.76,8.25,91.75,3.69,40.22794428,70.7893626
1474,ICARDA,759,1,Alanda/5/Aths/4/Pro/TolI//Cer*2/TolI/3/5106/6/Baca'S'/3/AC253//CI08887/CI05761/7/IG 145155/8/Baudin,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,93.78,8.15,91.85,3.97,42.97291533,71.78502879
1475,ICARDA,759,2,Alanda/5/Aths/4/Pro/TolI//Cer*2/TolI/3/5106/6/Baca'S'/3/AC253//CI08887/CI05761/7/IG 145155/8/Baudin,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,88.57,8.9,91.1,4.18,50.33306989,75.1834707
1476,ICARDA,759,3,Alanda/5/Aths/4/Pro/TolI//Cer*2/TolI/3/5106/6/Baca'S'/3/AC253//CI08887/CI05761/7/IG 145155/8/Baudin,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,94.08,8.34,91.66,4.08,43.18664966,73.71386054
1477,ICARDA,760,1,Arta/3/Legia/Laurel'S//Aleli/4/Arar/H.spont.19-15//Hml/3/H.spont.41-1/Tadmor/5/Zanbakian/6/Arta/WI3167,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,93.55,7.1,92.9,3.96,45.7616248,70.70016034
1478,ICARDA,760,2,Arta/3/Legia/Laurel'S//Aleli/4/Arar/H.spont.19-15//Hml/3/H.spont.41-1/Tadmor/5/Zanbakian/6/Arta/WI3167,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,91.6,6.58,93.42,3.96,46.60480349,71.00436681
1479,ICARDA,760,3,Arta/3/Legia/Laurel'S//Aleli/4/Arar/H.spont.19-15//Hml/3/H.spont.41-1/Tadmor/5/Zanbakian/6/Arta/WI3167,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,90.16,6.61,93.39,4.13,49.44543035,72.2826087
1480,ICARDA,761,1,Sara/4/H.Spont.96-3/3/Roho//Alger/Ceres362-1-1/5/Mundah,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,84.26,6.43,93.57,4.23,54.4386423,79.5276525
1481,ICARDA,761,2,Sara/4/H.Spont.96-3/3/Roho//Alger/Ceres362-1-1/5/Mundah,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,92.25,6.49,93.51,4.36,49.40921409,73.6802168
1482,ICARDA,761,3,Sara/4/H.Spont.96-3/3/Roho//Alger/Ceres362-1-1/5/Mundah,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,93.37,6.12,93.88,4.51,48.67730534,73.12841384
1483,ICARDA,762,1,GP - 2920/4,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,91.77,9.4,90.6,3.51,47.49918274,67.06984853
1484,ICARDA,762,2,GP - 2920/4,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,92.82,9.64,90.36,3.54,47.15578539,69.57552252
1485,ICARDA,762,3,GP - 2920/4,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,93.4,10.08,89.92,3.74,45.20342612,67.55888651
1486,ICARDA,763,1,Emir - A17/1,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,92.58,8.55,91.45,6.53,39.28494275,69.03218838
1487,ICARDA,763,2,Emir - A17/1,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,91.81,8.53,91.47,6.66,43.9603529,64.05620303
1488,ICARDA,763,3,Emir - A17/1,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,90.69,8.77,91.23,6.7,38.53787628,65.86172676
1489,ICARDA,764,1,Khnata,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,91.36,7.04,92.96,4.07,43.46541156,67.76488616
1490,ICARDA,764,2,Khnata,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,93.36,6.82,93.18,3.77,42.76992288,64.57797772
1491,ICARDA,764,3,Khnata,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,94.46,6.77,93.23,4.19,43.4152022,70.46368833
1492,ICARDA,765,1,GoldMarker,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,94.48,7.31,92.69,4.56,42.37933954,69.70787468
1493,ICARDA,765,2,GoldMarker,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,94.11,7.47,92.53,4.71,49.11274041,72.13898629
1494,ICARDA,765,3,GoldMarker,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,90.86,7.78,92.22,4.61,45.48756328,73.39863526
1495,ICARDA,766,1,Morex - HB2032,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,92.91,7.07,92.93,2.98,45.33419438,70.92885588
1496,ICARDA,766,2,Morex - HB2032,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,82.3,8.1,91.9,3.35,50.09720535,80.91130012
1497,ICARDA,766,3,Morex - HB2032,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,93.83,7.09,92.91,3.93,44.41010338,71.75743366
1498,ICARDA,767,1,PENCO/CHEVRON-BAR/5/ABETO//GLORIA-BAR/COME/3/SEN/4/MJA/6/PENCO/CHEVRON-BAR//CANTUA/7/IG 144951,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,92.17,8.9,91.1,3.13,44.91700119,74.39513942
1499,ICARDA,767,2,PENCO/CHEVRON-BAR/5/ABETO//GLORIA-BAR/COME/3/SEN/4/MJA/6/PENCO/CHEVRON-BAR//CANTUA/7/IG 144951,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,90.27,9.51,90.49,2.75,43.81300543,74.11100033
1500,ICARDA,767,3,PENCO/CHEVRON-BAR/5/ABETO//GLORIA-BAR/COME/3/SEN/4/MJA/6/PENCO/CHEVRON-BAR//CANTUA/7/IG 144951,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,93.5,9.31,90.69,2.5,44.17112299,74.37433155
1501,ICARDA,768,1,Morex - HB2032,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,91.97,8.91,91.09,4.6,45.18864847,68.98988801
1502,ICARDA,768,2,Morex - HB2032,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,92.84,8.4,91.6,4.75,44.95906937,67.67557087
1503,ICARDA,768,3,Morex - HB2032,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,93.41,8.77,91.23,5.31,42.2545766,66.8879135
1504,ICARDA,769,1,Emir - HB2032,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,92.52,8.29,91.71,4.68,32.9766537,64.35365326
1505,ICARDA,769,2,Emir - HB2032,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,92.52,8.19,91.81,4.38,37.78642456,67.42325984
1506,ICARDA,769,3,Emir - HB2032,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,92.49,8.15,91.85,4.71,37.30132987,66.54773489
1507,ICARDA,770,1,Emir - A17/1,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,94.12,8,92,7.63,34.66850829,62.30344241
1508,ICARDA,770,2,Emir - A17/1,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,93.96,7.71,92.29,7.39,32.63090677,62.82460622
1509,ICARDA,770,3,Emir - A17/1,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,92.44,8.11,91.89,6.59,33.93552575,61.13154479
1510,ICARDA,771,1,Morex - 2920/4,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,94.89,7.68,92.32,4.76,35.70449995,65.32827484
1511,ICARDA,771,2,Morex - 2920/4,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,92.33,8.02,91.98,4.56,39.2071916,65.91573703
1512,ICARDA,771,3,Morex - 2920/4,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,94.04,8,92,4.62,39.47256487,65.63164611
1513,ICARDA,772,1,(Emir/907-12) - Crete6/2,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,94.94,9.11,90.89,4.83,39.26690541,67.21087002
1514,ICARDA,772,2,(Emir/907-12) - Crete6/2,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,95.18,8.88,91.12,4.73,38.85270015,67.36709393
1515,ICARDA,772,3,(Emir/907-12) - Crete6/2,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,95.39,9.09,90.91,4.6,37.49868959,66.65268896
1516,ICARDA,773,1,Emir - A17/1,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,92.54,8.78,91.22,4.39,43.79727685,71.49340826
1517,ICARDA,773,2,Emir - A17/1,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,92.3,8.59,91.41,4.43,45.48212351,72.11267606
1518,ICARDA,773,3,Emir - A17/1,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,91.77,8.67,91.33,4.37,44.5788384,73.18295739
1519,ICARDA,774,1,Emir - 29209/4,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,92.65,8.64,91.36,3.59,44.56556935,74.85159201
1520,ICARDA,774,2,Emir - 29209/4,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,93.43,8.36,91.64,3.69,43.90452745,71.98972493
1521,ICARDA,774,3,Emir - 29209/4,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,94.4,8.2,91.8,3.81,42.57415254,71.50423729
1522,ICARDA,775,1,Morex,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,93.4,7.96,92.04,3.3,42.0235546,72.17344754
1523,ICARDA,775,2,Morex,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,94.22,8.21,91.79,3.37,42.15665464,68.66907238
1524,ICARDA,775,3,Morex,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,94.52,7.88,92.12,3.23,41.17647059,72.01650444
1525,ICARDA,776,1,Morex - HB2032,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,92.47,8.14,91.86,2.54,52.7089867,70.61749757
1526,ICARDA,776,2,Morex - HB2032,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,92.41,7.68,92.32,2.53,51.37972081,73.15225625
1527,ICARDA,776,3,Morex - HB2032,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,92.48,8.03,91.97,2.62,50.35683391,76.44896194
1528,ICARDA,777,1,Emir - A17/1,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,94.44,8.17,91.83,4.65,43.01143583,69.79034307
1529,ICARDA,777,2,Emir - A17/1,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,94.59,8.31,91.69,4.63,42.10804525,70.63114494
1530,ICARDA,777,3,Emir - A17/1,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,94.48,7.96,92.04,5.08,43.49068586,69.47502117
1531,ICARDA,778,1,Emir - A17/1,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,94.14,8.09,91.91,2.83,47.34438071,77.19354153
1532,ICARDA,778,2,Emir - A17/1,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,94.29,8.09,91.91,2.64,48.63718316,79.53123343
1533,ICARDA,778,3,Emir - A17/1,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,92.91,8.31,91.69,2.75,49.17662254,83.05887418
1534,ICARDA,779,1,PETUNIA2/M111//QUINA/M112/3/IG 39885,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,92.19,8.51,91.49,2.49,50.28744983,81.64659941
1535,ICARDA,779,2,PETUNIA2/M111//QUINA/M112/3/IG 39885,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,95.45,8.1,91.9,2.5,49.40806705,79.63331587
1536,ICARDA,779,3,PETUNIA2/M111//QUINA/M112/3/IG 39885,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,95.7,8.04,91.96,2.39,50,75.45454545
1537,ICARDA,780,1,Sara/4/H.Spont.96-3/3/Roho//Alger/Ceres362-1-1/5/ROBUR-BAR/J126//OWB753431D/SL3/4/GLORIA-BAR/COPAL//BEN.4D/3/SP-B,hordeum,vulgare,Hordeum vulgare,Poaceae,Poales,Grass,maturity stage,92.73,8.25,91.75,3.3,51.61220748,78.83101477
