id,taxonomic_name,ch4_8h,ch4_24h,methane_intensity,tddm
15343,Melilotus officinalis,9.1,14.9,46.42,56.93
15343,Melilotus officinalis,9,14.7,48.8,52.59
15193,Melilotus albus,7.8,14.9,36.81,70.1
15193,Melilotus albus,8.5,14.8,36.08,70.09
internal control1,wheat straw,12.8,13.4,92.05,21.46
internal control1,wheat straw,12.5,13.5,83.71,24.61
internal control1,wheat straw,12,13.2,55.63,20.58
internal control 2,Wheat bran,10.5,16,61.45,56.33
internal control 2,Wheat bran,10.5,15.9,60.14,58.58
internal control 2,Wheat bran,10.5,15.3,34.89,63.26
ABC sample,cynodon Nlemfuensis,11.8,15.1,69.82,35.32
ABC sample,cynodon Nlemfuensis,12.3,15,60.98,40.25
ABC sample,cynodon Nlemfuensis,12.3,15.1,62.33,38.95
6501,Medicago scutellata,10.4,16,44.09,62.13
6501,Medicago scutellata,9.8,15.6,39.75,68.59
7794,Medicago lupulina,11,18.3,37.11,55.64
7794,Medicago lupulina,10.2,18.3,45.15,62.73
248,Centrosema molle,11.8,18,49.68,43.27
248,Centrosema molle,11.6,17.8,48.95,43.46
15116,Medicago rugosa,9.7,15.5,19.35,64.68
15116,Medicago rugosa,8.9,14.8,22.15,56.85
15334,Melilotus suaveolens,9.9,15.7,29.18,60.4
15334,Melilotus suaveolens,10.1,15.8,31.65,60.4
16152,Medicago rigidula (L.) All.,11,17.1,53.43,47.34
16152,Medicago rigidula (L.) All.,11.4,17.5,38.16,63.69
16156,Medicago polymorpha,10.3,17.6,46.36,55.91
16156,Medicago polymorpha,9.9,15.3,43.18,55.1
16358,Trifolium quartinianum,10,15.2,44.78,43.56
16358,Trifolium quartinianum,10,14.7,49.93,38.74
8399,Trifolium mattirolianum,10.3,14.6,7.99,44.92
8399,Trifolium mattirolianum,10,15.5,32.45,47.92
6502,Medicago littoralis,11.5,15.3,42.88,51.69
6502,Medicago littoralis,11.8,14.8,37.72,63.36
7839,Lotus discolor,7.3,14.2,25.41,71.52
7839,Lotus discolor,6.9,14.2,25.7,65.94
7854,Trifolium sp.,11.3,14.9,26.28,62.68
7854,Trifolium sp.,11.5,15.2,27.28,61.19
8415,Indigofera sp.,8.4,17.2,41.55,71.48
8415,Indigofera sp.,7.4,16.9,40.61,71.44
8442,Indigofera sp.,7.3,17.1,32.27,70.09
8442,Indigofera sp.,6.9,16.6,36.17,69.23
9259,Trifolium sp.,10.9,15.7,36.06,51.96
9259,Trifolium sp.,10.3,15.7,31.64,54.54
21754,Lotononis angolensis,11.2,17.2,39.47,64.46
21754,Lotononis angolensis,10.9,17.2,41.72,65.8
11344,Zornia sp.,10.8,18.1,46.65,59.71
11344,Zornia sp.,10.7,18.1,46.87,59.28
16478,Medicago arabica,10,16.1,40.9,60.06
16478,Medicago arabica,9.7,16.3,31.7,62.81
39,Vigna oblongifolia var. parviflora,9,17.1,32.03,66.11
39,Vigna oblongifolia var. parviflora,9.1,17.1,31.41,65.5
52,Vigna oblongifolia var. parviflora,8.7,18.5,36.71,75.88
52,Vigna oblongifolia var. parviflora,9.1,18.6,36.9,74.71
5003,Pisum sativum subsp. sativum,11.9,17.2,41.26,68.53
5003,Pisum sativum subsp. sativum,11.8,16.7,47.02,64.58
5007,Pisum sativum subsp. sativum,11.1,16.4,41.76,66.51
5007,Pisum sativum subsp. sativum,11.1,15.8,36.22,75.24
5025,Pisum sativum,12.6,15.5,32.07,73.04
5025,Pisum sativum,12.4,15.7,31.77,72.65
5041,Pisum sativum var. arvense (L.) Poir.,9.8,16.5,38.64,64.45
5041,Pisum sativum var. arvense (L.) Poir.,9.5,16.6,38.43,63.04
6503,Macrotyloma uniflorum,8.3,16.9,37.27,67.35
6503,Macrotyloma uniflorum,8.3,17.1,36.69,67.73
7089,Phaseolus sp.,10.8,17.1,42.65,68.86
7089,Phaseolus sp.,10.7,17.1,48.14,61.46
7093,Phaseolus sp.,11.2,17.2,35.47,71.01
7093,Phaseolus sp.,11.1,16.9,35.01,72.48
14447,Lablab purpureus,11.3,18,46.57,60.93
14447,Lablab purpureus,10.2,18.1,41.39,64.52
16129,Medicago minima,11.5,18.2,19.06,62.51
16129,Medicago minima,11.7,18.7,17.87,66.75
16132,Medicago rigidula (L.) All.,10.4,19.9,30.68,70.1
16132,Medicago rigidula (L.) All.,10.8,20.1,33.61,65.16
24628,Chamaecrista nictitans subsp. patellaria,9.3,16.9,34.9,54.57
24628,Chamaecrista nictitans subsp. patellaria,9.4,16.9,37.96,55.84
5296,Lathyrus ochrus,12.5,18.5,28.51,78.12
5296,Lathyrus ochrus,12,18.6,36.55,72.2
10119,Trifolium tembense,12.5,16.6,53.77,53.78
10119,Trifolium tembense,12.1,16.4,52.74,53.23
15343,Melilotus officinalis,9.6,15.3,49.74,52.86
15343,Melilotus officinalis,9.4,15.2,49.81,51.99
15193,Melilotus albus,8.8,15.5,40.52,64.32
15193,Melilotus albus,8.7,15.8,42.14,62.03
internal control1,wheat straw,10.1,13.2,42.86,45.08
internal control1,wheat straw,11,13.1,41.09,46.44
internal control1,wheat straw,11.9,13.3,44.76,45.82
internal control 2,Wheat bran,11,15.9,51.6,69.37
internal control 2,Wheat bran,9.9,16,51.56,68.06
internal control 2,Wheat bran,10,15.9,49.9,69.15
ABC sample,cynodon Nlemfuensis,12.1,15,48.97,51.26
ABC sample,cynodon Nlemfuensis,11.3,14.8,41.66,58.21
ABC sample,cynodon Nlemfuensis,11.2,14.8,51.77,46.12
24309,Teramnus uncinatus subsp. axilliflorus,10.7,17.4,33.28,69.82
24309,Teramnus uncinatus subsp. axilliflorus,10.5,17.1,31.93,71.02
11343,Zornia sp.,11,17.7,28.02,61
11343,Zornia sp.,11,17.5,27.28,62.21
16246,Bouffordia dichotoma,9.9,14.8,36.25,50.36
16246,Bouffordia dichotoma,9.5,14.9,35.51,56.79
18212,Argyrolobium sp.,9.7,15.1,44.03,62.25
18212,Argyrolobium sp.,9.6,15,43.93,61.64
7803,Podlechiella vogelii subsp. fatmensis,11.9,20.3,35.86,64.95
7803,Podlechiella vogelii subsp. fatmensis,11,20.4,37.84,63.42
10107,Trifolium steudneri Schweinf.,11.4,17.8,38.01,54.34
10107,Trifolium steudneri Schweinf.,11.5,17,44.35,58.36
16159,Medicago polymorpha var. denticulata,11,16.4,26.58,62.81
16159,Medicago polymorpha var. denticulata,11,16,28.04,63.34
8091,Tephrosia sp.,8.7,13.5,29.7,66.17
8091,Tephrosia sp.,8.8,13.6,27.19,71.78
5281,Lathyrus cicera,12.7,15.3,29.97,61.01
5281,Lathyrus cicera,12.9,15.3,32.14,59.86
16108,Medicago polymorpha var. polymorpha,10.9,13.9,28.16,70.5
16108,Medicago polymorpha var. polymorpha,10.8,13.9,25.37,72.5
12528,Trifolium tembense,11.9,14.4,37.29,69.36
12528,Trifolium tembense,12.5,14.6,37.62,69.28
16118,Medicago noeana,9.8,14.6,34.77,69.69
16118,Medicago noeana,9.8,14.5,36.23,67.39
16451,Vicia sp.,11.2,14.3,30.5,75.81
16451,Vicia sp.,10.9,13.8,30.72,74.52
12146,Centrosema macrocarpum,8.9,15.8,40.25,74.27
12146,Centrosema macrocarpum,8.6,16.2,38.52,77.78
7315,Lotononis listii,9.1,14.2,38.45,50.36
7315,Lotononis listii,9,13.9,34.43,54.48
156,Neustanthus phaseoloides,10.7,18.4,41.04,57.07
156,Neustanthus phaseoloides,10.9,18.3,42.54,56.63
11545,Centrosema pascuorum,9.6,15.7,35.41,59.92
11545,Centrosema pascuorum,9.1,15.4,34.66,63.38
4762,Lotus sp.,11.7,18.7,39.04,55.58
4762,Lotus sp.,12,19,40.25,55.84
1030,Desmodium velutinum,10.4,18.6,40.18,66.95
1030,Desmodium velutinum,10.3,18.6,37.19,70.24
21896,Macroptilium atropurpureum,11.4,17.8,44.84,49.25
21896,Macroptilium atropurpureum,11.2,17.6,41.07,53.03
12182,Centrosema acutifolium,10.5,16.2,38.75,59.59
12182,Centrosema acutifolium,10.3,16.4,41.77,56.53
9264,Neustanthus phaseoloides,10.7,18.4,37.74,68.14
9264,Neustanthus phaseoloides,10.5,18.4,41.94,69.73
24234,Teramnus micans,10.1,17.3,37.31,54.37
24234,Teramnus micans,9.7,17,38.68,52.31
11443,Zornia glabra,10.7,17.2,41.51,59.74
11443,Zornia glabra,10.4,17.2,41,60.7
16266,Medicago orbicularis,9.3,17.2,39.47,73.13
16266,Medicago orbicularis,9.5,17.2,35.62,81.5
24268,Teramnus sp.,9.7,18.7,32.68,73.39
24268,Teramnus sp.,9.7,18.9,34.19,71.17
19338,Chamaecrista nictitans,1.3,2,2.21,66.74
19338,Chamaecrista nictitans,0.5,2.1,1.84,63.93
21823,Lotononis sp.,9.2,18.4,37.98,78.18
21823,Lotononis sp.,9,18.7,40.2,78.49
2074,Teramnus sp.,10,19.3,37.45,76.23
2074,Teramnus sp.,9.9,19.7,36.25,75.96
9376,Melilotus sp.,9.1,19.9,46.23,75.7
9376,Melilotus sp.,8.8,19.8,43.51,78.4
18284,Argyrolobium sp.,8.4,18.3,39.67,80.42
18284,Argyrolobium sp.,8.3,18.6,40.52,81.22
20253,Galactia sp.,10.3,20.6,36.18,74.56
20253,Galactia sp.,9.8,20.6,34.8,77.76
15398,Vicia sp.,9.5,19.4,47.74,79.96
15398,Vicia sp.,9.4,19,46.81,79.96
17611,Vicia villosa subsp. varia,9.7,20.7,42.27,80.99
17611,Vicia villosa subsp. varia,9.8,20.9,45.09,75.54
15217,Vicia sativa,9,17.3,31.85,76.26
15217,Vicia sativa,8.4,16.8,37.52,76.68
internal control1,wheat straw,9.2,13.2,43.48,42.88
internal control1,wheat straw,10.9,13.3,45.28,43.13
internal control1,wheat straw,10.9,13.4,45.97,42.81
internal control 2,Wheat bran,9.9,14.9,46.62,68.59
internal control 2,Wheat bran,9.8,15.5,47.42,69.58
internal control 2,Wheat bran,9.7,15.5,50.69,65.86
ABC sample,cynodon Nlemfuensis,10.8,15,48.84,50.28
ABC sample,cynodon Nlemfuensis,10.7,14.7,47.16,49.8
ABC sample,cynodon Nlemfuensis,11.1,14.9,48.28,48.87
24309,Teramnus uncinatus subsp. axilliflorus,10.4,17.1,34.34,67.56
24309,Teramnus uncinatus subsp. axilliflorus,10.2,17.1,33.52,66.73
11343,Zornia sp.,11.1,17.5,26.09,65.04
11343,Zornia sp.,11,17.5,29.32,60.07
16246,Bouffordia dichotoma,9.6,14.5,36.48,53.98
16246,Bouffordia dichotoma,9.1,14.3,35.46,51.41
18212,Argyrolobium sp.,9,14.5,41.07,63.23
18212,Argyrolobium sp.,9.2,14.6,43.6,59.76
7803,Podlechiella vogelii subsp. fatmensis,11.8,19.9,36.91,65.88
7803,Podlechiella vogelii subsp. fatmensis,12.1,18.4,34.92,64.61
10107,Trifolium steudneri Schweinf.,11.4,18.2,33.52,55.66
10107,Trifolium steudneri Schweinf.,10.6,17.1,37.39,64.71
16159,Medicago polymorpha var. denticulata,10.5,16.1,27.99,62
16159,Medicago polymorpha var. denticulata,10.4,15.6,28.72,61.55
8091,Tephrosia sp.,8.7,13.6,27.38,73.17
8091,Tephrosia sp.,7.7,13.2,26.06,75.48
5281,Lathyrus cicera,12.6,15.3,30.89,60.79
5281,Lathyrus cicera,12.6,15.2,31.83,60.91
16108,Medicago polymorpha var. polymorpha,9.8,13.7,28.21,68.7
16108,Medicago polymorpha var. polymorpha,9.8,13.4,28.21,69.97
12528,Trifolium tembense,11.4,14.1,34.93,77.74
12528,Trifolium tembense,11.6,14.4,35.22,75.68
16118,Medicago noeana,9.4,14.9,37.13,68.22
16118,Medicago noeana,8.7,14.3,36.07,67.42
16451,Vicia sp.,10.2,13.7,31.43,69.53
16451,Vicia sp.,10.3,13.4,31.59,68.77
12146,Centrosema macrocarpum,8.3,15.1,39.07,75.83
12146,Centrosema macrocarpum,8.3,15.2,37.83,79.07
7315,Lotononis listii,8.4,14.2,34.51,56.88
7315,Lotononis listii,8.7,13.9,31.41,60.1
156,Neustanthus phaseoloides,12.4,18.6,40.79,56.3
156,Neustanthus phaseoloides,10.7,18,42.33,56.62
11545,Centrosema pascuorum,8.8,14.9,36.19,61.79
11545,Centrosema pascuorum,8.7,15.2,35.11,61.68
4762,Lotus sp.,8.8,18.6,33.93,57.87
4762,Lotus sp.,8.5,18.9,25.77,57.38
1030,Desmodium velutinum,10.2,18.1,36.61,66.66
1030,Desmodium velutinum,10.4,17.7,32.97,66.87
21896,Macroptilium atropurpureum,10.6,17.4,38.88,54.59
21896,Macroptilium atropurpureum,11,17.2,39.49,53.09
12182,Centrosema acutifolium,9.8,16.2,39.41,58.05
12182,Centrosema acutifolium,9.8,16.3,42.17,54.53
9264,Neustanthus phaseoloides,10.1,18.2,38.19,69.11
9264,Neustanthus phaseoloides,10.6,18.1,36.34,69.91
24234,Teramnus micans,9.6,16.9,35.25,54.2
24234,Teramnus micans,9.2,16.7,36.48,51.77
11443,Zornia glabra,10.2,16.8,46.09,55.8
11443,Zornia glabra,10.2,16.9,40.66,60.98
16266,Medicago orbicularis,10.1,16.8,39.22,60.96
16266,Medicago orbicularis,10.5,16.9,44,57.95
24268,Teramnus sp.,9.3,18.7,31.28,74.85
24268,Teramnus sp.,9,18.5,33.14,71.18
19338,Chamaecrista nictitans,0.2,2.3,1.83,70.04
19338,Chamaecrista nictitans,0.3,1.5,1.18,72.38
21823,Lotononis sp.,8.3,16.9,38.37,74.65
21823,Lotononis sp.,8.4,18.3,38.25,77.92
2074,Teramnus sp.,9.1,19.3,37.6,72.19
2074,Teramnus sp.,9.2,19.2,34.69,76.53
9376,Melilotus sp.,8.7,19.3,44.4,74.09
9376,Melilotus sp.,8.6,19,43.42,76.15
18284,Argyrolobium sp.,8,17.6,39.99,78.49
18284,Argyrolobium sp.,8.1,17.5,35.51,83.79
20253,Galactia sp.,9.7,20,33.4,76.98
20253,Galactia sp.,9.8,20,33.46,78.17
15398,Vicia sp.,9.1,18.8,44.76,81.53
15398,Vicia sp.,8.8,19,44.9,79.78
17611,Vicia villosa subsp. varia,9,19.9,41.04,77.97
17611,Vicia villosa subsp. varia,9.1,20.5,41.25,80.19
15217,Vicia sativa,8.2,17.2,35.32,78.11
15217,Vicia sativa,7.9,16.6,35.02,75.2
internal control1,wheat straw,9.7,13.7,40.02,49.52
internal control1,wheat straw,10.7,13.5,43.98,47.3
internal control1,wheat straw,10.7,13.4,46.3,43.8
internal control 2,Wheat bran,9.8,15.7,48.47,69.51
internal control 2,Wheat bran,9.8,15.8,49.62,67.89
internal control 2,Wheat bran,9.8,15.5,50.97,65.85
ABC sample,cynodon Nlemfuensis,10.8,15.3,49.77,48.46
ABC sample,cynodon Nlemfuensis,10.9,15.1,49.97,47.92
ABC sample,cynodon Nlemfuensis,10.9,15,49.33,47.66
24309,Teramnus uncinatus subsp. axilliflorus,10.4,17.3,33.74,69.53
24309,Teramnus uncinatus subsp. axilliflorus,10.3,17.4,35.57,66.79
11343,Zornia sp.,10.7,17.9,30.07,59.17
11343,Zornia sp.,10.6,17.7,31.31,62.37
16246,Bouffordia dichotoma,9.2,15,35.61,55.99
16246,Bouffordia dichotoma,9,14.7,39.68,49.96
18212,Argyrolobium sp.,9.2,15.2,45.51,60.04
18212,Argyrolobium sp.,9.4,15.1,45.19,60.12
7803,Podlechiella vogelii subsp. fatmensis,11.2,20.1,45.94,68.14
7803,Podlechiella vogelii subsp. fatmensis,11.5,20.3,45.79,62.91
10107,Trifolium steudneri Schweinf.,11.1,18.1,41.45,55.99
10107,Trifolium steudneri Schweinf.,10.5,17.4,41.22,56.98
16159,Medicago polymorpha var. denticulata,10.8,16.2,30.96,58.01
16159,Medicago polymorpha var. denticulata,10.6,15.7,30.52,61.69
8091,Tephrosia sp.,8.7,14.3,29.18,70.76
8091,Tephrosia sp.,8.5,14,27.94,72.18
5281,Lathyrus cicera,12.5,15.2,32.4,59.31
5281,Lathyrus cicera,12.8,15.4,30.87,61.4
16108,Medicago polymorpha var. polymorpha,10.6,14.1,28.78,69.27
16108,Medicago polymorpha var. polymorpha,10.2,13.7,26.61,74.86
12528,Trifolium tembense,11.6,14.3,38.19,72.23
12528,Trifolium tembense,11.4,14.3,36.53,74.26
16118,Medicago noeana,9.7,14.5,35.05,69.68
16118,Medicago noeana,9.7,14.7,35.52,69.4
16451,Vicia sp.,10.9,14.1,31.36,72.82
16451,Vicia sp.,11,13.9,30.66,74.06
12146,Centrosema macrocarpum,8.9,15.8,40.19,78.22
12146,Centrosema macrocarpum,8.7,16.3,40.57,75.66
7315,Lotononis listii,8.7,14.5,38.97,49.59
7315,Lotononis listii,8.3,14.1,34.61,56.61
156,Neustanthus phaseoloides,10.4,18.1,41.44,57.87
156,Neustanthus phaseoloides,10.6,18.4,42.97,55.67
11545,Centrosema pascuorum,9.1,15.8,36.13,61.59
11545,Centrosema pascuorum,8.7,15,34.69,61.44
4762,Lotus sp.,11.1,19.1,40.3,55.44
4762,Lotus sp.,11.4,19,38.87,55.42
1030,Desmodium velutinum,10.2,18.2,37.72,69.63
1030,Desmodium velutinum,9.8,18.6,37.97,69.76
21896,Macroptilium atropurpureum,10.7,17.1,39.22,54.17
21896,Macroptilium atropurpureum,10.8,17.3,41.46,50.7
12182,Centrosema acutifolium,10.1,16.5,38.04,58.83
12182,Centrosema acutifolium,9.8,16.7,40.28,57.21
9264,Neustanthus phaseoloides,10.2,18.3,40.94,66.48
9264,Neustanthus phaseoloides,10.2,18.1,43.59,68.14
24234,Teramnus micans,9.5,17.3,34.11,59.9
24234,Teramnus micans,9.4,17.3,36.98,54.59
11443,Zornia glabra,10.4,17.3,42.26,59.84
11443,Zornia glabra,10.4,16.9,42.79,59.2
16266,Medicago orbicularis,9,17.3,35.85,82
16266,Medicago orbicularis,9.2,17.6,34.73,83.47
24268,Teramnus sp.,9.3,19,31.85,75.49
24268,Teramnus sp.,9.2,19,32.39,73.07
19338,Chamaecrista nictitans,1,2,2.14,68.69
19338,Chamaecrista nictitans,0.4,2.2,1.88,71.02
21823,Lotononis sp.,9.8,18.3,39.17,78.99
21823,Lotononis sp.,9.5,17.5,41.26,74.95
2074,Teramnus sp.,9.5,19,38.34,74.01
2074,Teramnus sp.,10.1,19.7,36.56,75.75
9376,Melilotus sp.,9.3,20,43.99,78.42
9376,Melilotus sp.,9.5,20.2,43.33,78.44
18284,Argyrolobium sp.,8.2,18.1,40.35,79.46
18284,Argyrolobium sp.,8.1,17.1,37,80.87
20253,Galactia sp.,10.3,20.3,34.84,75.48
20253,Galactia sp.,9.4,20.6,34.68,77.03
15398,Vicia sp.,9.2,19.3,47.91,80.18
15398,Vicia sp.,9.3,19.1,45.16,81.51
17611,Vicia villosa subsp. varia,9.4,20.2,41.76,79.84
17611,Vicia villosa subsp. varia,9.4,20.4,44.36,75.66
15217,Vicia sativa,8.5,17.4,43.42,69.88
15217,Vicia sativa,8.6,16.7,41.38,67.96
internal control1,wheat straw,10,13.2,43.88,46.1
internal control1,wheat straw,10.4,13.1,40.09,48.78
internal control1,wheat straw,10.4,13.1,40.92,47.55
internal control 2,Wheat bran,#VALUE!,15.7,#VALUE!,68.84
internal control 2,Wheat bran,9.6,15.7,52.03,63.74
internal control 2,Wheat bran,9.9,15.9,48.34,70.02
ABC sample,cynodon Nlemfuensis,9.8,15,50.08,47.21
ABC sample,cynodon Nlemfuensis,10.5,15.1,47.25,49.98
ABC sample,cynodon Nlemfuensis,10.6,15.1,46.92,48.68
9672,Alysicarpus quartinianus,10.8,17.1,35,70.15
9672,Alysicarpus quartinianus,8.2,16.6,34.37,71.03
